time,m_filename_hash,m_mission_hash,m_present_time,m_speed,m_pitch,m_roll,m_heading,m_fin,m_depth,m_depth_rate,m_water_depth,m_pressure,m_altitude,m_battery,m_vacuum,m_ballast_pumped,m_de_oil_vol,m_battpos,m_thruster_power,m_thruster_current,c_pitch,c_roll,c_heading,c_fin,m_gps_x_lmc,m_gps_y_lmc,m_gps_fix_x_lmc,m_gps_fix_y_lmc,m_gps_status,m_gps_full_status,m_x_lmc,m_y_lmc,m_dr_time,m_dr_surf_x_lmc,m_dr_surf_y_lmc,m_ext_x_lmc,m_ext_y_lmc,m_ext_z_lmc,x_lmc_xy_source,c_wpt_x_lmc,c_wpt_y_lmc,m_lat,m_lon,m_gps_lat,m_gps_lon,c_wpt_lat,c_wpt_lon,m_water_vx,m_water_vy,m_vx_lmc,m_vy_lmc,m_coulomb_amphr,m_thruster_watthr,m_appear_to_be_at_surface,m_science_clothesline_lag,sci_m_present_time,x_software_ver
1618084223.92682,-1.7303830267947548e+18,-3.678543357810877e+18,1618066223.92682,,-0.00698132,0.0994838,5.25519,-0.055002,0.159389,0.011699,,0.0159389,,,,,-426.523,-0.00235653,,,,,2.93498,0.0,-298.326,1648.14,0.0,0.0,0.0,7.0,-298.326,1648.14,-1.0,0.0,0.0,,,,3.0,,,4132.26050006651,-7040.87940000622,4132.2605,-7040.8794,,,,,8.39582,5.10474,0.622494,,1.0,3.71497,1618066222.87936,
1618084228.44058,-1.7303830267947548e+18,-3.678543357810877e+18,1618066228.44058,,-0.00698132,0.0994838,5.25519,-0.00289484,0.131908,-0.00629719,,0.0131908,,,,,-426.523,-0.00568864,,,,,2.96252,0.0,-257.105,1673.53,0.0,0.0,0.0,7.0,-257.105,1673.53,-1.0,0.0,0.0,,,,3.0,,,4132.27980006651,-7040.85590000621,4132.2798,-7040.8559,,,,,7.96555,5.11379,0.622494,,1.0,4.22028,1618066226.89066,
1618084232.9628,-1.7303830267947548e+18,-3.678543357810877e+18,1618066232.9628,,-0.00698132,0.0994838,5.25519,-0.00289484,0.0,-0.0291962,,-0.00329771,,,,,-426.523,-0.00902076,,,,,2.98915,0.0,-216.591,1697.97,0.0,0.0,0.0,7.0,-216.591,1697.97,-1.0,0.0,0.0,,,,3.0,,,4132.29850006651,-7040.8327000062,4132.2985,-7040.8327,,,,,8.09736,5.00103,0.622494,,1.0,4.74957,1618066230.8847,
1618084237.46469,-1.7303830267947548e+18,-3.678543357810877e+18,1618066237.46469,,-0.00698132,0.0994838,5.25519,-0.0173691,0.104427,0.0238691,,0.0104427,,,,,-426.523,-0.0073547,,,,,3.01472,0.0,-172.941,1719.2,0.0,0.0,0.0,0.0,-172.941,1719.2,-1.0,0.0,0.0,,,,3.0,,,4132.31600006651,-7040.80670000619,4132.316,-7040.8067,,,,,9.03039,4.00172,0.623758,,1.0,1.2507,1618066238.88171,
1618084241.96075,-1.7303830267947548e+18,-3.678543357810877e+18,1618066241.96075,,-0.00698132,0.0994838,5.25519,-0.00289484,0.0769466,-0.00609198,,0.00769466,,,,,-426.551,-0.00402259,,,,,3.04134,0.0,-126.58,1735.23,0.0,0.0,0.0,0.0,-126.58,1735.23,-1.0,0.0,0.0,,,,3.0,,,4132.33120006651,-7040.77780000619,4132.3312,-7040.7778,,,,,9.03066,3.0041,0.623758,,1.0,1.74164,1618066242.89056,
1618084246.45807,-1.7303830267947548e+18,-3.678543357810877e+18,1618066246.45807,,-0.00698132,0.0994838,5.25519,-0.00289484,0.0494657,-0.00609468,,0.00494657,,,,,-426.496,-0.0106868,,,,,3.06877,0.0,-80.1097,1749.12,0.0,0.0,0.0,0.0,-80.1097,1749.12,-1.0,0.0,0.0,,,,3.0,,,4132.34530006651,-7040.74840000618,4132.3453,-7040.7484,,,,,9.29815,2.84273,0.623758,,1.0,2.23685,1618066246.88925,
1618084250.9523,-1.7303830267947548e+18,-3.678543357810877e+18,1618066250.9523,0.0,-0.00698132,0.0994838,5.25519,-0.0723711,0.18687,0.029645,,0.018687,,,,,-426.551,-0.0106868,,,,,3.09582,0.0,,,0.0,0.0,,6.0,-80.1097,1749.12,-1.0,0.0,0.0,,,,1.0,,,4132.34530006651,-7040.74840000618,,,,,,,0.0,0.0,0.623758,,1.0,2.73044,1618066250.88922,
1618084255.27817,-1.7303830267947548e+18,-3.678543357810877e+18,1618066255.27817,,-0.00698132,0.0994838,5.25519,0.00289484,0.131908,-0.01292,,0.0131908,,,6.86471,,-426.496,-0.00402259,,,,,3.09582,0.0,-34.465,1761.13,0.0,0.0,0.0,7.0,-34.465,1761.13,-1.0,0.0,0.0,,,,3.0,,,4132.35830006652,-7040.71920000617,4132.3583,-7040.7192,,,,,8.45929,2.21925,0.623758,,1.0,3.05511,1618066254.89282,
1618084259.7814,-1.7303830267947548e+18,-3.678543357810877e+18,1618066259.7814,,-0.00698132,0.0994838,5.25519,0.00289484,0.159389,0.00605974,,0.0159389,,,,,-426.523,-0.00235653,,,,,3.12203,0.0,10.7133,1768.45,0.0,0.0,0.0,7.0,10.7133,1768.45,-1.0,0.0,0.0,,,,3.0,,,4132.36880006652,-7040.68940000616,4132.3688,-7040.6894,,,,,9.51195,1.43855,0.623758,,1.0,3.56915,1618066258.88281,
1618084264.36777,-1.7303830267947548e+18,-3.678543357810877e+18,1618066264.36777,,-0.00698132,0.0994838,5.25519,0.00289484,0.159389,0.0,,0.0159389,,,,,-426.523,-0.00235653,,,,,3.14765,0.0,57.4179,1777.08,0.0,0.0,0.0,7.0,57.4179,1777.08,-1.0,0.0,0.0,,,,3.0,,,4132.38020006652,-7040.65880000615,4132.3802,-7040.6588,,,,,8.72191,2.01361,0.623758,,1.0,4.14325,1618066262.89267,
1618084268.88043,-1.7303830267947548e+18,-3.678543357810877e+18,1618066268.88043,,-0.00698132,0.0994838,5.25519,0.0,0.0769466,-0.0183573,,0.00769466,,,,,-426.523,-0.0073547,,,,,3.17389,0.0,102.527,1783.65,0.0,0.0,0.0,7.0,102.527,1783.65,-1.0,0.0,0.0,,,,3.0,,,4132.39030006652,-7040.62890000614,4132.3903,-7040.6289,,,,,8.6876,1.00519,0.623758,,1.0,4.66129,1618066266.8866,
1618084273.39371,-1.7303830267947548e+18,-3.678543357810877e+18,1618066273.39371,,-0.00698132,0.0994838,5.25519,0.00289484,0.18687,0.0240586,,0.018687,,16.1285,,,-426.523,-0.00902076,,,,,3.19901,0.0,146.92,1786.2,0.0,0.0,0.0,7.0,146.92,1786.2,-1.0,0.0,0.0,,,,3.0,,,4132.39820006652,-7040.59870000613,4132.3982,-7040.5987,,,,,8.87122,0.713762,0.623758,,1.0,1.16867,1618066274.89316,
1618084277.91025,-1.7303830267947548e+18,-3.678543357810877e+18,1618066277.91025,,-0.00698132,0.0994838,5.25519,0.0,0.0494657,-0.0310238,,0.00494657,,,,,-426.523,-0.00235653,,,,,3.22366,0.0,190.944,1788.47,0.0,0.0,0.0,7.0,190.944,1788.47,-1.0,0.0,0.0,,,,3.0,,,4132.40590006652,-7040.56870000612,4132.4059,-7040.5687,,,,,8.88329,0.543325,0.623758,,1.0,1.68842,1618066278.89133,
1618084282.40314,-1.7303830267947548e+18,-3.678543357810877e+18,1618066282.40314,,-0.00698132,0.0994838,5.25519,0.0,0.0219847,-0.00624708,,0.00219847,,,,,-426.523,-0.0123529,,,,,3.24795,0.0,235.144,1787.8,0.0,0.0,0.0,0.0,235.144,1787.8,-1.0,0.0,0.0,,,,3.0,,,4132.41210006652,-7040.53800000611,4132.4121,-7040.538,,,,,8.6416,-0.135753,0.623758,,1.0,2.19263,1618066282.88101,
1618084286.90488,-1.7303830267947548e+18,-3.678543357810877e+18,1618066286.90488,,-0.00698132,0.0994838,5.25519,0.0,0.0494657,0.00367441,,0.00494657,,,,,-426.469,-0.00402259,,,,,3.27237,0.0,277.212,1785.24,0.0,0.0,0.0,0.0,277.212,1785.24,-1.0,0.0,0.0,,,,3.0,,,4132.41700006652,-7040.5084000061,4132.417,-7040.5084,,,,,8.43122,-0.309159,0.625006,,1.0,4.62427,1618066286.88141,
1618084293.3616,-1.7303830267947548e+18,-3.678543357810877e+18,1618066293.3616,,-0.00698132,0.0994838,5.25519,0.00289484,0.0,-0.0136457,,-0.000549618,,,,,-426.523,-0.00402259,,,,,3.29564,0.0,321.139,1783.11,0.0,0.0,0.0,7.0,321.139,1783.11,-1.0,0.0,0.0,,,,3.0,,,4132.42240006652,-7040.47760000609,4132.4224,-7040.4776,,,,,8.99969,-0.235665,0.625006,,1.0,1.13187,1618066294.90045,
1618084297.87415,-1.7303830267947548e+18,-3.678543357810877e+18,1618066297.87415,,-0.00698132,0.0994838,5.25519,-0.0665814,0.0769466,0.0165299,,0.00769466,,,,,-426.523,-0.0106868,,,,,3.31978,0.0,367.75,1783.29,0.0,0.0,0.0,7.0,367.75,1783.29,-1.0,0.0,0.0,,,,3.0,,,4132.42940006652,-7040.44540000608,4132.4294,-7040.4454,,,,,9.45527,0.445899,0.625006,,1.0,1.62686,1618066298.91653,
1618084302.41364,-1.7303830267947548e+18,-3.678543357810877e+18,1618066302.41364,,-0.00698132,0.0994838,5.25519,-0.0665814,0.0219847,-0.0124602,,0.00219847,,,,,-426.551,-0.00902076,,,,,3.34496,0.0,416.201,1783.34,0.0,0.0,0.0,0.0,416.201,1783.34,-1.0,0.0,0.0,,,,3.0,,,4132.43660006652,-7040.41190000607,4132.4366,-7040.4119,,,,,9.82565,0.0685971,0.625006,,1.0,2.13803,1618066302.94693,
1618084306.91165,-1.7303830267947548e+18,-3.678543357810877e+18,1618066306.91165,,-0.00698132,0.0994838,5.25519,0.0,0.104427,0.0188225,,0.0104427,,,,,-426.523,-0.0106868,,,,,3.37087,0.0,463.674,1780.97,0.0,0.0,0.0,0.0,463.674,1780.97,-1.0,0.0,0.0,,,,3.0,,,4132.44240006652,-7040.37860000606,4132.4424,-7040.3786,,,,,9.3509,-0.473696,0.625006,,1.0,2.7038,1618066306.87961,
1618084311.41483,-1.7303830267947548e+18,-3.678543357810877e+18,1618066311.41483,,-0.00698132,0.0994838,5.25519,0.0,0.0769466,-0.00610009,,0.00769466,,,,,-426.523,-0.00902076,,,,,3.39629,0.0,507.997,1777.19,0.0,0.0,0.0,0.0,507.997,1777.19,-1.0,0.0,0.0,,,,3.0,,,4132.44700006652,-7040.34720000605,4132.447,-7040.3472,,,,,8.67398,-0.591332,0.625006,,1.0,3.19864,1618066310.88681,
1618084315.91412,-1.7303830267947548e+18,-3.678543357810877e+18,1618066315.91412,0.0,-0.00698132,0.0994838,5.25519,0.0,0.0,-0.0170765,,-0.000549618,,,,,-426.523,-0.0073547,,,,,3.42001,0.0,,,0.0,0.0,,7.0,507.997,1777.19,-1.0,0.0,0.0,,,,1.0,,,4132.44700006652,-7040.34720000605,,,,,,,0.0,0.0,0.625006,,1.0,3.70175,1618066314.88104,
1618084320.41785,-1.7303830267947548e+18,-3.678543357810877e+18,1618066320.41785,,-0.00698132,0.0994838,5.25519,0.0,0.0219847,0.00482545,,0.00219847,,,,,-426.523,-0.0073547,,,,,3.42001,0.0,551.117,1773.75,0.0,0.0,0.0,7.0,551.117,1773.75,-1.0,0.0,0.0,,,,3.0,,,4132.45160006652,-7040.31670000604,4132.4516,-7040.3167,,,,,8.72733,-0.564371,0.625006,,1.0,4.1972,1618066318.89157,
1618084324.91504,-1.7303830267947548e+18,-3.678543357810877e+18,1618066324.91504,,-0.00698132,0.0994838,5.25519,0.00289484,0.0494657,0.00603844,,0.00494657,,,,,-426.523,-0.0106868,,,,,3.44284,0.0,595.204,1769.65,0.0,0.0,0.0,7.0,595.204,1769.65,-1.0,0.0,0.0,,,,3.0,,,4132.45600006653,-7040.28540000603,4132.456,-7040.2854,,,,,8.73357,-0.457707,0.625006,,1.0,4.69406,1618066322.89084,
1618084329.42996,-1.7303830267947548e+18,-3.678543357810877e+18,1618066329.42996,,-0.00698132,0.0994838,5.25519,0.00289484,0.159389,0.0243787,,0.0159389,,,,,-426.523,-0.00402259,,,,,3.46605,0.0,638.771,1770.32,0.0,0.0,0.0,7.0,638.771,1770.32,-1.0,0.0,0.0,,,,3.0,,,4132.46280006653,-7040.25540000602,4132.4628,-7040.2554,,,,,8.82117,0.694241,0.626254,,1.0,1.20392,1618066330.8934,
1618084333.94193,-1.7303830267947548e+18,-3.678543357810877e+18,1618066333.94193,,-0.00698132,0.0994838,5.25519,0.00289484,0.0219847,-0.0306024,,0.00219847,,,,,-426.523,-0.00402259,,,,,3.48788,0.0,683.602,1773.9,0.0,0.0,0.0,7.0,683.602,1773.9,-1.0,0.0,0.0,,,,3.0,,,4132.47130006653,-7040.22510000601,4132.4713,-7040.2251,,,,,8.59373,0.918405,0.626254,,1.0,1.72882,1618066334.88254,
1618084338.457,-1.7303830267947548e+18,-3.678543357810877e+18,1618066338.457,,-0.00698132,0.0994838,5.25519,0.00289484,0.0219847,0.0,,0.00219847,,16.1286,,,-426.551,-0.00902076,,,,,3.50942,0.0,727.565,1778.5,0.0,0.0,0.0,7.0,727.565,1778.5,-1.0,0.0,0.0,,,,3.0,,,4132.48020006653,-7040.195600006,4132.4802,-7040.1956,,,,,8.77275,1.15495,0.626254,,1.0,2.24734,1618066338.88,
1618084342.97537,-1.7303830267947548e+18,-3.678543357810877e+18,1618066342.97537,,-0.00698132,0.0994838,5.25519,-0.0434226,0.214351,0.0416197,,0.0214351,,,,,-426.496,-0.00902076,,,,,3.52991,0.0,770.058,1783.52,0.0,0.0,0.0,7.0,770.058,1783.52,-1.0,0.0,0.0,,,,3.0,,,4132.48910006653,-7040.16720000599,4132.4891,-7040.1672,,,,,8.00205,1.09614,0.626254,,1.0,2.75485,1618066342.88803,
1618084347.47321,-1.7303830267947548e+18,-3.678543357810877e+18,1618066347.47321,,-0.00698132,0.0994838,5.25519,-0.00289484,0.0219847,-0.0453267,,0.00219847,,,,,-426.523,-0.0106868,,,,,3.54918,0.0,809.719,1787.23,0.0,0.0,0.0,0.0,809.719,1787.23,-1.0,0.0,0.0,,,,3.0,,,4132.49690006653,-7040.14050000598,4132.4969,-7040.1405,,,,,8.2997,0.755332,0.626254,,1.0,3.25296,1618066346.89001,
1618084351.97244,-1.7303830267947548e+18,-3.678543357810877e+18,1618066351.97244,,-0.00698132,0.0994838,5.25519,-0.0665814,0.0,-0.0046786,,-0.0060458,,,,,-426.523,-0.00568864,,,,,3.56699,0.0,852.668,1788.27,0.0,0.0,0.0,0.0,852.668,1788.27,-1.0,0.0,0.0,,,,3.0,,,4132.50380006653,-7040.11100000597,4132.5038,-7040.111,,,,,8.74534,0.061055,0.626254,,1.0,3.75278,1618066350.88699,
1618084356.46851,-1.7303830267947548e+18,-3.678543357810877e+18,1618066356.46851,,-0.00698132,0.0994838,5.25519,0.0521072,0.104427,0.0232216,,0.0104427,,,,,-426.551,-0.00902076,,,,,3.58652,0.0,893.633,1786.41,0.0,0.0,0.0,0.0,893.633,1786.41,-1.0,0.0,0.0,,,,3.0,,,4132.50890006653,-7040.08230000596,4132.5089,-7040.0823,,,,,7.96504,-0.375622,0.626254,,1.0,4.25919,1618066354.88046,
1618084360.96866,-1.7303830267947548e+18,-3.678543357810877e+18,1618066360.96866,0.0,-0.00698132,0.0994838,5.25519,-0.0173691,0.0769466,-0.00633055,,0.00769466,,,,,-426.578,-0.00402259,,,,,3.60543,0.0,,,0.0,0.0,,7.0,893.633,1786.41,-1.0,0.0,0.0,,,,1.0,,,4132.50890006653,-7040.08230000596,,,,,,,0.0,0.0,0.626254,,1.0,4.75809,1618066358.87936,
1618084365.47302,-1.7303830267947548e+18,-3.678543357810877e+18,1618066365.47302,,-0.00698132,0.0994838,5.25519,-0.0463175,0.18687,0.0232692,,0.018687,,,,,-426.523,-0.00402259,,,,,3.60543,0.0,933.289,1783.0,0.0,0.0,0.0,7.0,933.289,1783.0,-1.0,0.0,0.0,,,,3.0,,,4132.51300006653,-7040.05420000596,4132.513,-7040.0542,,,,,8.06781,-0.380468,0.626254,,1.0,1.26044,1618066366.88245,
1618084369.96756,-1.7303830267947548e+18,-3.678543357810877e+18,1618066369.96756,,-0.00698132,0.0994838,5.25519,-0.0607917,0.0494657,-0.0304397,,0.00494657,,,,,-426.551,-0.00402259,,,,,3.62382,0.0,973.042,1783.98,0.0,0.0,0.0,7.0,973.042,1783.98,-1.0,0.0,0.0,,,,3.0,,,4132.51940006653,-7040.02690000595,4132.5194,-7040.0269,,,,,7.99719,0.671543,0.626254,,1.0,1.75302,1618066370.88382,
1618084374.48676,-1.7303830267947548e+18,-3.678543357810877e+18,1618066374.48676,,-0.00698132,0.0994838,5.25519,-0.0723711,0.0769466,0.00608119,,0.00769466,,,,,-426.523,-0.00402259,,,,,3.64092,0.0,1013.85,1784.1,0.0,0.0,0.0,7.0,1013.85,1784.1,-1.0,0.0,0.0,,,,3.0,,,4132.52550006653,-7039.99870000594,4132.5255,-7039.9987,,,,,8.38218,-0.234135,0.626254,,1.0,2.2608,1618066374.89401,
1618084379.00113,-1.7303830267947548e+18,-3.678543357810877e+18,1618066379.00113,,-0.00698132,0.0994838,5.25519,0.0173691,0.0,-0.0102691,,-0.000549618,,,6.8606,,-426.578,-0.00402259,,,,,3.65835,0.0,1055.74,1778.89,0.0,0.0,0.0,0.0,1055.74,1778.89,-1.0,0.0,0.0,,,,3.0,,,4132.52900006653,-7039.96870000593,4132.529,-7039.9687,,,,,8.25491,-1.14546,0.627502,,1.0,5.00339,1618066378.89563,
1618084385.73105,-1.7303830267947548e+18,-3.678543357810877e+18,1618066385.73105,,-0.00698132,0.0994838,5.25519,0.0173691,0.0494657,0.0137941,,0.00494657,,,,,-426.523,-0.00235653,,,,,3.6772,0.0,1094.12,1767.96,0.0,0.0,0.0,7.0,1094.12,1767.96,-1.0,0.0,0.0,,,,3.0,,,4132.52900006653,-7039.94000000592,4132.529,-7039.94,,,,,7.20863,-1.91807,0.627502,,1.0,1.51761,1618066386.88174,
1618084390.22888,-1.7303830267947548e+18,-3.678543357810877e+18,1618066390.22888,,-0.00698132,0.0994838,5.25519,0.0173691,0.0494657,0.0,,0.00494657,,,,,-426.523,-0.0106868,,,,,3.69576,0.0,1121.31,1746.16,0.0,0.0,0.0,7.0,1121.31,1746.16,-1.0,0.0,0.0,,,,3.0,,,4132.52170006653,-7039.91690000591,4132.5217,-7039.9169,,,,,4.32941,-5.56138,0.627502,,1.0,2.01602,1618066390.8826,
1618084394.72104,-1.7303830267947548e+18,-3.678543357810877e+18,1618066394.72104,,-0.00698132,0.0994838,5.25519,0.0173691,0.0769466,0.00612184,,0.00769466,,,,,-426.523,-0.0106868,,,,,3.71243,0.0,1139.54,1717.3,0.0,0.0,0.0,7.0,1139.54,1717.3,-1.0,0.0,0.0,,,,3.0,,,4132.50940006653,-7039.89860000591,4132.5094,-7039.8986,,,,,4.13269,-5.70908,0.627502,,1.0,2.49924,1618066394.89282,
1618084399.23038,-1.7303830267947548e+18,-3.678543357810877e+18,1618066399.23038,,-0.00698132,0.0994838,5.25519,0.0173691,0.0494657,-0.00607447,,0.00494657,,,,,-426.551,-0.00902076,,,,,3.72745,0.0,1161.33,1685.68,0.0,0.0,0.0,7.0,1161.33,1685.68,-1.0,0.0,0.0,,,,3.0,,,4132.49620006653,-7039.8773000059,4132.4962,-7039.8773,,,,,5.22031,-7.08065,0.627502,,1.0,3.00848,1618066398.88953,
1618084403.74915,-1.7303830267947548e+18,-3.678543357810877e+18,1618066403.74915,,-0.00698132,0.0994838,5.25519,0.0173691,0.0494657,0.0,,0.00494657,,16.1287,,,-426.523,-0.00902076,,,,,3.74485,0.0,1189.5,1645.52,0.0,0.0,0.0,7.0,1189.5,1645.52,-1.0,0.0,0.0,,,,3.0,,,4132.47950006653,-7039.84990000589,4132.4795,-7039.8499,,,,,6.45138,-8.40761,0.627502,,1.0,3.52884,1618066402.88773,
1618084408.26691,-1.7303830267947548e+18,-3.678543357810877e+18,1618066408.26691,,-0.00698132,0.0994838,5.25519,0.0173691,0.0,-0.0110612,,-0.00879389,,,,,-426.551,-0.00568864,,,,,3.7675,0.0,1223.47,1602.36,0.0,0.0,0.0,7.0,1223.47,1602.36,-1.0,0.0,0.0,,,,3.0,,,4132.46210006653,-7039.81790000588,4132.4621,-7039.8179,,,,,7.06179,-8.44581,0.627502,,1.0,4.05276,1618066406.88217,
1618084412.77026,-1.7303830267947548e+18,-3.678543357810877e+18,1618066412.77026,,-0.00698132,0.0994838,5.25519,0.0173691,0.0219847,0.00487466,,0.00219847,,,,,-426.523,-0.00235653,,,,,3.79371,0.0,1258.31,1559.71,0.0,0.0,0.0,0.0,1258.31,1559.71,-1.0,0.0,0.0,,,,3.0,,,4132.44510006653,-7039.78540000587,4132.4451,-7039.7854,,,,,7.42347,-8.12974,0.627502,,1.0,4.55426,1618066410.88467,
1618084417.26898,-1.7303830267947548e+18,-3.678543357810877e+18,1618066417.26898,,-0.00698132,0.0994838,5.25519,0.0173691,0.0494657,0.00628135,,0.00494657,,,,,-426.551,-0.0123529,,,,,3.82044,0.0,1303.38,1526.09,0.0,0.0,0.0,0.0,1303.38,1526.09,-1.0,0.0,0.0,,,,3.0,,,4132.43430006653,-7039.74760000586,4132.4343,-7039.7476,,,,,8.56367,-7.71076,0.627502,,1.0,1.05438,1618066418.8819,
1618084421.76056,-1.7303830267947548e+18,-3.678543357810877e+18,1618066421.76056,,-0.00698132,0.0994838,5.25519,0.0173691,0.131908,0.0182678,,0.0131908,,,,,-426.523,-0.0106868,,,,,3.84844,0.0,1355.67,1500.03,0.0,0.0,0.0,0.0,1355.67,1500.03,-1.0,0.0,0.0,,,,3.0,,,4132.42850006653,-7039.70630000585,4132.4285,-7039.7063,,,,,9.59635,-6.74443,0.627502,,1.0,1.53897,1618066422.89136,
1618084426.25461,-1.7303830267947548e+18,-3.678543357810877e+18,1618066426.25461,,-0.00698132,0.0994838,5.25519,0.0173691,0.0769466,-0.0122002,,0.00769466,,,,,-426.523,-0.00402259,,,,,3.87648,0.0,1407.55,1472.55,0.0,0.0,0.0,0.0,1407.55,1472.55,-1.0,0.0,0.0,,,,3.0,,,4132.42190006653,-7039.66500000584,4132.4219,-7039.665,,,,,10.3727,-5.58513,0.62875,,1.0,2.04114,1618066426.88162,
1618084430.75214,-1.7303830267947548e+18,-3.678543357810877e+18,1618066430.75214,0.0,-0.00698132,0.0994838,5.25519,0.0173691,0.0,-0.0171909,,-0.00329771,,,,,-426.578,-0.00902076,,,,,3.90443,0.0,,,0.0,0.0,,7.0,1407.55,1472.55,-1.0,0.0,0.0,,,,1.0,,,4132.42190006653,-7039.66500000584,,,,,,,0.0,0.0,0.62875,,1.0,2.52753,1618066430.89514,
1618084435.08228,-1.7303830267947548e+18,-3.678543357810877e+18,1618066435.08228,,-0.00698132,0.0994838,5.25519,0.0173691,0.0769466,0.0175397,,0.00769466,,,,,-426.523,-0.0073547,,,,,3.90443,0.0,1462.81,1453.34,0.0,0.0,0.0,7.0,1462.81,1453.34,-1.0,0.0,0.0,,,,3.0,,,4132.42010006653,-7039.62300000582,4132.4201,-7039.623,,,,,11.0614,-3.74408,0.62875,,1.0,2.85651,1618066434.89722,
1618084439.59256,-1.7303830267947548e+18,-3.678543357810877e+18,1618066439.59256,,-0.00698132,0.0994838,5.25519,0.0173691,0.131908,0.0120267,,0.0131908,,,,,-426.523,-0.00902076,,,,,3.93024,0.0,1521.6,1454.68,0.0,0.0,0.0,7.0,1521.6,1454.68,-1.0,0.0,0.0,,,,3.0,,,4132.42950006653,-7039.58260000581,4132.4295,-7039.5826,,,,,11.7074,1.31319,0.62875,,1.0,3.37653,1618066438.88632,
1618084444.1109,-1.7303830267947548e+18,-3.678543357810877e+18,1618066444.1109,,-0.00698132,0.0994838,5.25519,0.0173691,0.0,-0.029151,,-0.00329771,,,,,-426.578,-0.00902076,,,,,3.94947,0.0,1580.16,1462.82,0.0,0.0,0.0,7.0,1580.16,1462.82,-1.0,0.0,0.0,,,,3.0,,,4132.44240006653,-7039.5437000058,4132.4424,-7039.5437,,,,,11.5211,1.9073,0.62875,,1.0,3.86667,1618066442.91302,
1618084448.62811,-1.7303830267947548e+18,-3.678543357810877e+18,1618066448.62811,,-0.00698132,0.0994838,5.25519,0.0173691,0.104427,0.0231547,,0.0104427,,,,,-426.523,-0.00235653,,,,,3.96553,0.0,1636.41,1472.98,0.0,0.0,0.0,7.0,1636.41,1472.98,-1.0,0.0,0.0,,,,3.0,,,4132.45600006653,-7039.50680000579,4132.456,-7039.5068,,,,,10.982,2.51521,0.62875,,1.0,4.35715,1618066446.93875,
1618084453.14352,-1.7303830267947548e+18,-3.678543357810877e+18,1618066453.14352,,-0.00698132,0.0994838,5.25519,0.0173691,0.214351,0.024314,,0.0214351,,,,,-426.496,-0.00902076,,,,,3.9795,0.0,1688.79,1486.34,0.0,0.0,0.0,7.0,1688.79,1486.34,-1.0,0.0,0.0,,,,3.0,,,4132.47070006653,-7039.47320000578,4132.4707,-7039.4732,,,,,9.40978,2.64497,0.62875,,1.0,0.933044,1618066454.88095,
1618084457.64468,-1.7303830267947548e+18,-3.678543357810877e+18,1618066457.64468,,-0.00698132,0.0994838,5.25519,0.0144742,0.0,-0.0491068,,-0.00329771,,,,,-426.605,-0.00902076,,,,,3.99067,0.0,1724.82,1494.55,0.0,0.0,0.0,0.0,1724.82,1494.55,-1.0,0.0,0.0,,,,3.0,,,4132.48030006654,-7039.44990000577,4132.4803,-7039.4499,,,,,4.6506,0.878739,0.62875,,1.0,1.43359,1618066458.88254,
1618084462.13989,-1.7303830267947548e+18,-3.678543357810877e+18,1618066462.13989,,-0.00698132,0.0994838,5.25519,0.0173691,0.0219847,0.00487358,,0.00219847,,,,,-426.578,-0.00902076,,,,,3.99839,0.0,1738.29,1496.68,0.0,0.0,0.0,0.0,1738.29,1496.68,-1.0,0.0,0.0,,,,3.0,,,4132.48340006654,-7039.44100000577,4132.4834,-7039.441,,,,,2.70068,0.37475,0.62875,,1.0,1.91946,1618066462.89014,
1618084466.63657,-1.7303830267947548e+18,-3.678543357810877e+18,1618066466.63657,,-0.00698132,0.0994838,5.25519,0.0173691,0.104427,0.0182962,,0.0104427,,16.1288,,,-426.523,-0.00902076,,,,,4.00154,0.0,1751.13,1498.61,0.0,0.0,0.0,0.0,1751.13,1498.61,-1.0,0.0,0.0,,,,3.0,,,4132.48630006654,-7039.43250000577,4132.4863,-7039.4325,,,,,2.78646,0.491328,0.62875,,1.0,2.42462,1618066466.87955,
1618084471.13983,-1.7303830267947548e+18,-3.678543357810877e+18,1618066471.13983,,-0.00698132,0.0994838,5.25519,0.0173691,0.0769466,-0.00610009,,0.00769466,,,,,-426.551,-0.00902076,,,,,4.00454,0.0,1765.32,1500.72,0.0,0.0,0.0,0.0,1765.32,1500.72,-1.0,0.0,0.0,,,,3.0,,,4132.48950006654,-7039.42310000576,4132.4895,-7039.4231,,,,,2.94456,0.48219,0.62875,,1.0,2.9198,1618066470.88797,
1618084475.63229,-1.7303830267947548e+18,-3.678543357810877e+18,1618066475.63229,0.0,-0.00698132,0.0994838,5.25519,0.0173691,0.0769466,0.0,,0.00769466,,,,,-426.523,-0.00902076,,,,,4.00783,0.0,,,0.0,0.0,,7.0,1765.32,1500.72,-1.0,0.0,0.0,,,,1.0,,,4132.48950006654,-7039.42310000576,,,,,,,0.0,0.0,0.630014,,1.0,7.48715,1618066474.89426,
