,time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,vel_bin20_beam0,vel_bin20_beam1,vel_bin20_beam2,vel_bin20_beam3,vel_bin21_beam0,vel_bin21_beam1,vel_bin21_beam2,vel_bin21_beam3,vel_bin22_beam0,vel_bin22_beam1,vel_bin22_beam2,vel_bin22_beam3,vel_bin23_beam0,vel_bin23_beam1,vel_bin23_beam2,vel_bin23_beam3,vel_bin24_beam0,vel_bin24_beam1,vel_bin24_beam2,vel_bin24_beam3,vel_bin25_beam0,vel_bin25_beam1,vel_bin25_beam2,vel_bin25_beam3,vel_bin26_beam0,vel_bin26_beam1,vel_bin26_beam2,vel_bin26_beam3,vel_bin27_beam0,vel_bin27_beam1,vel_bin27_beam2,vel_bin27_beam3,vel_bin28_beam0,vel_bin28_beam1,vel_bin28_beam2,vel_bin28_beam3,vel_bin29_beam0,vel_bin29_beam1,vel_bin29_beam2,vel_bin29_beam3,vel_bin30_beam0,vel_bin30_beam1,vel_bin30_beam2,vel_bin30_beam3,vel_bin31_beam0,vel_bin31_beam1,vel_bin31_beam2,vel_bin31_beam3,vel_bin32_beam0,vel_bin32_beam1,vel_bin32_beam2,vel_bin32_beam3,vel_bin33_beam0,vel_bin33_beam1,vel_bin33_beam2,vel_bin33_beam3,vel_bin34_beam0,vel_bin34_beam1,vel_bin34_beam2,vel_bin34_beam3,vel_bin35_beam0,vel_bin35_beam1,vel_bin35_beam2,vel_bin35_beam3,vel_bin36_beam0,vel_bin36_beam1,vel_bin36_beam2,vel_bin36_beam3,vel_bin37_beam0,vel_bin37_beam1,vel_bin37_beam2,vel_bin37_beam3,vel_bin38_beam0,vel_bin38_beam1,vel_bin38_beam2,vel_bin38_beam3,vel_bin39_beam0,vel_bin39_beam1,vel_bin39_beam2,vel_bin39_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
2021-04-10 17:03:02.000080,1618088582.00008,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,199.0,21.0,4.0,10.0,17.0,3.0,2.0,80.0,0.0,1487.0,0.0,56.25199831183169,18.1723526811111,-2.121270910946924,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.0185950784319079,-0.10451350220807036,0.12107911014834419,0.0,0.0,0.0,-0.07433349138481597,-0.06810774130871501,0.08237637787842242,-0.2230022641254729,-0.20432486397938682,0.24713111728122275,3.0000240802764893,0.0,0.0,-25.326698755898267,-21.494594954131443,0.0,-22.50315724417453,-19.59670969607978,-5.551115123125783e-17,0.0,-19.392384832100394,0.0,8.0,13.439152057629611,19.05025420764219,-98.84165610624463,-0.030228939088011327,0.07316278899406412,0.09121632281682567,0.05,0.024671642955690912,0.07327039414109891,0.08012964105919185,0.018000000000000002,-0.0185950784319079,0.10451350220807036,0.12107911014834419,0.023,-0.03287697678506302,0.08224746896230711,0.13501651101538936,-0.029,0.02295991750250216,0.02706768357789658,0.13686921748152564,0.023,0.013453747177342037,0.07170447271751539,0.1081779334207825,-0.023,-0.0020229955670097847,0.030044757694730046,0.09328033031674372,-0.08,0.009385032458576548,0.020592069991272444,0.06597641866020011,-0.004,-0.07726747979897527,0.1280261794915507,0.008545989135974416,,,,,,0.1739271484321289,-0.012243986614913726,0.0873466188815687,0.026000000000000002,0.021834716162288242,0.054611817873929616,0.20633902810330637,,0.3017193224908822,0.04248273032797607,0.08696360192358321,0.132,-0.1015312743835248,0.17020524058119352,-0.09171464659886902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.21,13.31,12.540000000000001,12.97,0.07433349138481597,0.06810774130871501,0.08237637787842242,0.002,100.64999999999999,104.31,102.48,98.21
2021-04-10 17:03:06.000014,1618088586.000014,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,200.0,21.0,4.0,10.0,17.0,3.0,6.0,14.0,0.0,1487.0,0.0,35.82873353094531,18.131594059483636,-2.253947977965775,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.0026956600233887587,-0.056404218440822426,0.0765852306852848,0.0,0.0,0.0,-0.04809142327235997,0.001987694514895322,0.04158442109918292,-0.19236251703824128,0.007950646788366654,0.1663349380806219,3.999933958053589,0.0,0.0,-25.519061272936508,-21.486644307343077,0.0,-22.695519761212772,-19.588759049291415,-5.551115123125783e-17,0.0,-19.59670969607978,0.0,8.0,13.466411393129345,19.138635905009057,-99.86071705753761,-0.008505446850320647,-0.034027150710307257,0.049282962455745365,-0.018000000000000002,-0.01685292574216894,0.03241961076791327,0.0771423860895289,0.052000000000000005,-0.0026956600233887587,0.056404218440822426,0.0765852306852848,-0.001,-0.03580661440925703,0.008121454114191127,0.09309096813127403,-0.018000000000000002,0.0056955145157615685,-0.016731942279474016,0.08134865224425725,-0.015,0.11041643257448594,-0.026921630036981534,0.03139167491033083,-0.017,0.042136924034659386,-0.005698523937804184,0.028478175114069672,-0.031,-0.027991027105102203,-0.00246899796018925,0.07270080089430939,-0.078,-0.11619689847253648,0.0807810150584664,-0.0709486320621256,,,,,,0.02333495017697084,-0.06528390006772154,0.10508802259147344,0.021,-0.028154110703724783,0.0006660919451033833,0.11377566687127384,0.193,-0.04346090935677551,-0.015444261905375123,0.02564418320166042,,,,,,0.19099864012698906,-0.07957872191964394,0.2429377419983913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.200000000000001,13.39,12.55,13.0,0.04809142327235997,-0.001987694514895322,0.04158442109918292,-0.001,105.53,101.25999999999999,99.42999999999999,92.11
2021-04-10 17:03:09.000039,1618088589.000039,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,201.0,21.0,4.0,10.0,17.0,3.0,9.0,39.0,0.0,1487.0,0.0,203.61536092374314,19.190536829911053,-2.290520088358211,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.08701541403019128,-0.07202276214863647,0.05660423529768181,0.0,0.0,0.0,0.04529731383379707,-0.04134397694133435,0.03649423146357396,0.13589307547211735,-0.12403296582708791,0.10948360798551703,3.0000250339508057,0.0,0.0,-25.38316819746439,-21.610677273170165,0.0,-22.559626685740653,-19.712792015118502,-5.551115123125783e-17,0.0,-19.588759049291415,0.0,8.0,13.473079659098476,19.365046616346493,-92.3987640245579,-0.08416053003439553,0.0017433413784233133,0.06879655474780612,-0.024,-0.11610596602068318,0.029640126295294004,0.07747172108326356,-0.003,-0.08701541403019128,0.07202276214863647,0.05660423529768181,-0.004,-0.11200173415131354,0.010021423235287263,0.058729742238815656,0.001,-0.06921459829616458,-0.012153492059995021,0.062125936720891436,0.014,-0.0887892527079938,0.050196375987347754,0.04833003663657656,-0.01,-0.0005289784374115387,0.07526877638377885,0.03554337467801065,0.048,-0.011245471854701905,-0.013563222424778195,0.027795293850238413,-0.044,,,,,,,,,-0.023667944340484776,0.01718450297340653,0.0414429881675139,0.013000000000000001,-0.1560703486423918,0.06734301630863122,0.09632219074075146,,-0.10924867815862727,-0.0456054156205764,-0.05472542724060873,,,,,,0.19258363216581564,0.04299824484412825,-0.11531129850169151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.46,13.01,12.48,12.98,-0.04529731383379707,0.04134397694133435,0.03649423146357396,0.002,104.92,103.09,98.82,100.64999999999999
2021-04-10 17:03:12.000063,1618088592.000063,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,202.0,21.0,4.0,10.0,17.0,3.0,12.0,63.0,0.0,1487.0,0.0,339.92768795418317,17.460449247135585,-2.363953227098375,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.07092472080277734,-0.0511883813737964,-0.0006584765590773832,0.0,0.0,0.0,0.045492690764088926,-0.05763546983230468,-0.024567614948392436,0.13647915692253593,-0.17290778363359635,-0.0737034305827621,3.00002384185791,0.0,0.0,-25.246689040541852,-21.783585056803762,0.0,-22.423147528818117,-19.8856997987521,-5.551115123125783e-17,0.0,-19.712792015118502,0.0,8.0,13.361078646026757,17.87544423431987,-95.84273308667618,-0.05580414838129064,-0.01221491820735174,0.016145983916336735,0.054,-0.07567694133940668,0.014164130045686396,0.0006147922908451894,0.005,-0.07092472080277734,0.0511883813737964,-0.0006584765590773832,-0.016,-0.09159653504081405,0.023254134956817225,-0.0018220801099440402,0.011,-0.0460217311915852,-0.016802123768409283,-0.004548504699407275,-0.01,-0.04141541982715317,0.04443215766760909,-0.015509557232280185,0.019,-0.008394108352793821,0.0038215704121934606,-0.03801229464983934,-0.02,-0.011667133990116112,0.016163170154812875,-0.006295229543332286,-0.07,,,,,,,,,0.06976772003222254,0.03507810195815831,-0.10579693759518025,-0.059000000000000004,0.0377257471153377,-0.028917789957316593,-0.10318202085913084,,-0.0260892235944473,0.008498105975108498,-0.02069141384910078,,-0.020791959239228736,-0.07265011682469438,-0.0625352297217537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.35,13.200000000000001,12.65,12.780000000000001,-0.045492690764088926,0.05763546983230468,-0.024567614948392436,-0.002,100.64999999999999,100.03999999999999,106.75,105.53
2021-04-10 17:03:15.000087,1618088595.000087,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,203.0,21.0,4.0,10.0,17.0,3.0,15.0,87.0,0.0,1487.0,0.0,351.834507508719,18.87792196451565,-2.222205955360369,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.12049752860126452,-0.05124444473625634,0.0020862609281226893,0.0,0.0,0.0,0.05735916969025509,-0.030916025452262855,-0.03686631284356434,0.1720788902954306,-0.09274882082322941,-0.11059982628169944,3.0000240802764893,0.0,0.0,-25.07461015024642,-21.87633387762699,0.0,-22.251068638522685,-19.978448619575328,-5.551115123125783e-17,0.0,-19.8856997987521,0.0,8.0,13.587044064657293,20.063024860450867,-111.25600858365871,-0.040602057355221564,-0.026549575249763254,-0.017221875408342042,0.034,-0.08315481722473132,0.04770027522750941,-0.023642337353598917,0.004,-0.12049752860126452,0.05124444473625634,0.0020862609281226893,0.0,-0.12416468162437114,0.00550549140333295,-0.010383708466939041,0.006,-0.1350287670763024,-0.041703560484242785,0.00021237888497143212,0.006,-0.012800547353437663,0.005350723733972946,-0.06261402193578607,-0.048,-0.10368879240772601,-0.020051712839824973,-0.033890457967054685,0.009000000000000001,-0.07593376996093529,-0.028027735747689714,-0.038138020509426517,0.023,-0.13948173222108384,0.14671101841233097,-0.06438729263622237,,-0.3847344396281872,0.2716166239059543,-0.07927686031822989,,0.03962209585351447,-0.01274600995948137,0.030929415615037294,0.064,-0.02299259635595726,-0.01104323164073592,-0.09042337943110217,,-0.026156514449296026,-0.013222937513650286,-0.08157812620656268,,0.12219308029373296,-0.01057203143064688,-0.1285927030579836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,11.91,14.16,12.620000000000001,13.17,-0.05735916969025509,0.030916025452262855,-0.03686631284356434,0.003,107.36,106.14,100.64999999999999,98.21
2021-04-10 17:03:19.000014,1618088599.000014,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,204.0,21.0,4.0,10.0,17.0,3.0,19.0,14.0,0.0,1487.0,0.0,335.85059858488466,16.704848541236707,-2.399999882666041,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.11349007974934845,-0.05646071848715484,0.03855112276446409,0.0,0.0,0.0,0.06998552893504222,-0.04099858364959057,0.008132765729436227,0.27993700986995673,-0.16399134350220024,0.032530469582995394,3.999927043914795,0.0,0.0,-24.794673140376464,-22.04032522112919,0.0,-21.971131628652728,-20.14243996307753,-5.551115123125783e-17,0.0,-19.978448619575328,0.0,8.0,13.601254757985734,20.783003074225338,-98.85037898715605,-0.04233217972236049,-0.005163237324963629,0.012301525932983837,-0.011,-0.1300036525369668,-0.005391141106890731,0.03266475049060088,0.053,-0.11349007974934845,0.05646071848715484,0.03855112276446409,0.009000000000000001,-0.09492588892890945,-0.0010072535951008658,0.010679936856157141,0.02,-0.12127123828478514,-0.0177564498433,0.0489080285212687,-0.027,0.020915307395994034,0.009889161103673378,-0.044348104910995584,-0.006,0.019297766677268423,0.03036235478852028,-0.01896638112465654,-0.025,-0.07498873112927475,0.05050952381614616,0.03197621315114575,-0.021,0.2753746486620837,-0.10402380798038098,-0.2197199359354876,,,,,,0.08572919747558415,-0.06162450371186671,-0.12267406100092398,-0.07100000000000001,0.08334479470296831,-0.005880504373511588,-0.10967709361682218,,0.1596323749903212,-0.023495899089814087,-0.08899127811707586,,-0.07343795383765972,0.028196106865483624,-0.09585847116331445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.23,13.35,12.36,13.24,-0.06998552893504222,0.04099858364959057,0.008132765729436227,0.0,103.7,97.6,100.03999999999999,104.31
2021-04-10 17:03:22.000048,1618088602.000048,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,205.0,21.0,4.0,10.0,17.0,3.0,22.0,48.0,0.0,1487.0,0.0,334.3501582404226,9.522832326579909,-2.505106207671458,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.062059570272655795,-0.027027083925387243,0.05319912097077706,0.0,0.0,0.0,0.008315854893869467,-0.010660669095173526,0.06454608192467857,0.02494784621852011,-0.031982368207144646,0.19364043100992548,3.0000338554382324,0.0,0.0,-24.769725294157944,-22.072307589336337,0.0,-21.946183782434208,-20.174422331284674,-5.551115123125783e-17,0.0,-20.14243996307753,0.0,8.0,13.565942561126331,19.939371447092345,-80.8264252234958,-0.050305132704116656,-0.00104675638714013,0.055120757657049615,-0.034,-0.08590505558363014,-0.0012816630938802115,0.07014042176154348,0.013000000000000001,-0.062059570272655795,0.027027083925387243,0.05319912097077706,0.005,-0.10259435743639023,-0.02770357116378149,0.09168920311022175,0.023,-0.06311590627512002,0.010445349895379203,0.08072965403513982,-0.034,-0.11490422761039823,0.05203313332261478,0.10636997468218555,-0.008,-0.03251120318886481,0.03726703663755905,0.038706454855323265,-0.032,-0.008295842170295161,-0.022971044551299755,-0.0007142232898430373,0.022,0.35122236599579587,0.022642105046199124,-0.11592749761550142,,,,,,-0.0031764758436769523,0.028647027419499933,0.06482482411268815,-0.029,-0.012692980765945387,0.03099120410593821,0.04956242031357447,,0.1132752923763533,0.0874624291022597,-0.033347138296769545,,,,,,0.02544135616977835,-0.09229431451696339,0.10506425131359536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.01,12.55,12.52,13.0,-0.008315854893869467,0.010660669095173526,0.06454608192467857,-0.003,96.99,109.19,103.7,94.55
2021-04-10 17:03:25.000072,1618088605.000072,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,206.0,21.0,4.0,10.0,17.0,3.0,25.0,72.0,0.0,1487.0,0.0,349.3518005458544,-0.3887499676581365,-2.13370824306434,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.023160275967305327,0.009907691902309062,-0.049390679872696415,0.0,0.0,0.0,0.0032611500837227336,-0.014472426208300904,-0.1167600692864505,0.00978352878056389,-0.04341762712492728,-0.3502830194741028,3.0000240802764893,0.0,0.0,-24.75994176537738,-22.115725216461264,0.0,-21.936400253653645,-20.217839958409602,-5.551115123125783e-17,0.0,-20.174422331284674,0.0,8.0,13.502067534913904,19.36051195843924,-99.34556517823893,0.05633141042984888,-0.01995581553605337,-0.05587967094816259,0.026000000000000002,0.022830405043497048,-0.018711030510675512,-0.06382530801162212,0.003,-0.023160275967305327,-0.009907691902309062,-0.049390679872696415,-0.04,-0.02141748747028562,-0.013686768117796067,-0.060099614049924144,-0.018000000000000002,-0.04824766704166557,-0.016094887830376846,-0.037843324520503804,0.032,-0.03541333178952524,0.02650857444523934,-0.06741061795033632,0.013000000000000001,0.018520482310088817,0.0248086763152853,-0.08754154050783598,0.016,0.08029233634974711,0.0026352567223366097,-0.08628555003884751,-0.018000000000000002,-0.0022357016927274046,0.0780996903641236,-0.05108267811077601,,,,,,0.08681262345338644,0.04687795775272138,-0.09803583776392491,-0.023,0.07081777715951769,0.06707320263437351,-0.10533768521546867,,0.009141289015124263,-0.032545708871574805,-0.07032221319887953,,0.4176271917891366,-0.2698784975037205,0.13556225604294891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.23,13.38,12.540000000000001,13.05,-0.0032611500837227336,0.014472426208300904,-0.1167600692864505,-0.004,100.64999999999999,107.36,102.48,95.16
2021-04-10 17:03:28.000096,1618088608.000096,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,207.0,21.0,4.0,10.0,17.0,3.0,28.0,96.0,0.0,1487.0,0.0,341.7144655978859,3.8083781434705544,-2.4777372054885216,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.07331384863102293,-0.00659671221539454,-0.06767246845545627,0.0,0.0,0.0,0.09940822919234359,-0.018899573627994905,-0.07906206476890475,0.298227081354675,-0.05669917599094321,-0.2371880981430937,3.0000240802764893,0.0,0.0,-24.461714684022706,-22.172424392452207,0.0,-21.63817317229897,-20.274539134400545,-5.551115123125783e-17,0.0,-20.217839958409602,0.0,8.0,13.735475021668218,22.340196811055957,-84.3971343319747,-0.016486666044955745,-0.09248424799022019,-0.07108342786054678,-0.023,-0.04692594619950249,-0.021637002897931232,-0.059764501829065,0.0,-0.07331384863102293,0.00659671221539454,-0.06767246845545627,-0.002,-0.12497124559370892,-0.04453469458618804,-0.05635466930851286,0.028,-0.13887403488709457,-0.051544209050017456,-0.054462803339399825,-0.001,-0.01993150693143293,-0.009755586798494913,-0.10438660621774842,-0.002,-0.011901651881707654,-0.05866063420160362,-0.11028726434884625,0.025,0.03550216346139137,-0.002993781434987808,-0.09905873844482459,0.008,,,,,,,,,-0.04051826647037277,0.17469334068333642,-0.12146813081270176,-0.088,0.05292664918029158,0.019726415863588795,-0.18230644070828408,-0.336,-0.23504408625902953,0.06837456001897702,-0.03884838551174552,-0.229,,,,,-0.22520954583433322,0.7486547318795558,-0.33053858004693454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.88,12.6,12.200000000000001,13.36,-0.09940822919234359,0.018899573627994905,-0.07906206476890475,0.001,101.25999999999999,101.87,103.09,100.03999999999999
2021-04-10 17:03:32.000024,1618088612.000024,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,208.0,21.0,4.0,10.0,17.0,3.0,32.0,24.0,0.0,1487.0,0.0,217.5123675187786,0.03436304717520053,-2.5930317268808776,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.23322595745336738,-0.05202211550653137,0.02492693860435292,0.0,0.0,0.0,0.1624505657374458,-0.03565260036592574,0.03456451617962263,0.6497905661173998,-0.14260783439052216,0.1382555759899944,3.9999279975891113,0.0,0.0,-23.811924117905306,-22.315032226842728,0.0,-20.98838260618157,-20.417146968791066,-5.551115123125783e-17,0.0,-20.274539134400545,0.0,8.0,13.46140209044678,17.368689861034277,-96.98511701357381,-0.13856661659917566,-0.013042417248418597,0.016976104281465905,-0.007,-0.223192525079649,-0.024785407376492558,0.013884535633270197,-0.01,-0.23322595745336738,0.05202211550653137,0.02492693860435292,-0.014,-0.2039211583806666,0.0061880327029812335,0.013374207114962795,0.002,-0.23357470632940605,-0.030160753624160295,-0.014669202567092948,-0.051000000000000004,-0.11088861732347098,0.008967844953748241,-0.03372376469159907,-0.036000000000000004,-0.12481382572633629,-0.013843725948767694,-0.041386714769490594,-0.034,-0.050483896162131114,0.042123982310803595,-0.04735975446062056,-0.111,-0.18041664963418044,-0.030678457240950512,0.1938108995802159,,,,,,-0.15813672918805066,0.0270900034649265,-0.03417464841041368,-0.115,-0.10301330251724615,-0.0255305782795413,-0.05874052329697568,0.23700000000000002,-0.29338091944462896,0.06099477534542813,-0.06198607493933525,-0.152,0.08461776351018516,-0.07798384224340062,-0.05825250593314231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.4,13.35,12.89,12.89,-0.1624505657374458,0.03565260036592574,0.03456451617962263,0.0,101.25999999999999,101.87,93.33,93.94
2021-04-10 17:03:35.000049,1618088615.000049,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,209.0,21.0,4.0,10.0,17.0,3.0,35.0,49.0,0.0,1487.0,0.0,2.9156256584054607,3.8888265588986513,-2.3019900802189146,35.0,9.19,51.0,0.0,95.0,0.0,5.0,3.5,15.0,0.0,0.0,,,,0.0878677962208318,-0.024735943664883835,0.11722791253921598,0.0,0.0,0.0,0.011895629485420165,-0.027130166433563373,0.09027429350835571,0.03568718625086384,-0.08139117847594196,0.27082514044728984,3.0000250339508057,0.0,0.0,-23.77623693165444,-22.39642340531867,0.0,-20.952695419930706,-20.49853814726701,-5.551115123125783e-17,0.0,-20.417146968791066,0.0,8.0,13.567382528424362,20.533029511850923,-109.64240545029166,-0.09164061620990188,0.032811583150376106,0.1141376251366543,-0.004,-0.09034587696353424,-0.016217264350031405,0.1148417295789781,0.005,-0.0878677962208318,0.024735943664883835,0.11722791253921598,-0.005,-0.08812515227009853,-0.037336742351435435,0.12004134790960354,0.002,-0.0527343066428724,-0.028277121580759696,0.11345262138003881,0.002,-0.0322101386292479,0.017063074256337324,0.09556337408446476,0.054,-0.034969129302040616,-0.014569015849403354,0.07807626894925883,-0.041,-0.09781289862432584,-0.04599705897571403,0.05746222609934321,0.036000000000000004,-0.10419811791725275,-0.1267210994619666,0.13907018074933483,,,,,,-0.01290143001126542,-0.017358639089085384,0.11309390236718908,0.053,-0.06641821151460049,-0.021699557878287385,0.1350509176832525,0.058,0.024227047146107055,-0.00827333909640478,0.10509805919604893,,-0.11906862669339488,0.07421085899215017,0.24092407630827634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,11.870000000000001,13.99,12.51,13.21,-0.011895629485420165,0.027130166433563373,0.09027429350835571,0.002,103.7,105.53,101.87,99.42999999999999
