time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,vel_bin20_beam0,vel_bin20_beam1,vel_bin20_beam2,vel_bin20_beam3,vel_bin21_beam0,vel_bin21_beam1,vel_bin21_beam2,vel_bin21_beam3,vel_bin22_beam0,vel_bin22_beam1,vel_bin22_beam2,vel_bin22_beam3,vel_bin23_beam0,vel_bin23_beam1,vel_bin23_beam2,vel_bin23_beam3,vel_bin24_beam0,vel_bin24_beam1,vel_bin24_beam2,vel_bin24_beam3,vel_bin25_beam0,vel_bin25_beam1,vel_bin25_beam2,vel_bin25_beam3,vel_bin26_beam0,vel_bin26_beam1,vel_bin26_beam2,vel_bin26_beam3,vel_bin27_beam0,vel_bin27_beam1,vel_bin27_beam2,vel_bin27_beam3,vel_bin28_beam0,vel_bin28_beam1,vel_bin28_beam2,vel_bin28_beam3,vel_bin29_beam0,vel_bin29_beam1,vel_bin29_beam2,vel_bin29_beam3,vel_bin30_beam0,vel_bin30_beam1,vel_bin30_beam2,vel_bin30_beam3,vel_bin31_beam0,vel_bin31_beam1,vel_bin31_beam2,vel_bin31_beam3,vel_bin32_beam0,vel_bin32_beam1,vel_bin32_beam2,vel_bin32_beam3,vel_bin33_beam0,vel_bin33_beam1,vel_bin33_beam2,vel_bin33_beam3,vel_bin34_beam0,vel_bin34_beam1,vel_bin34_beam2,vel_bin34_beam3,vel_bin35_beam0,vel_bin35_beam1,vel_bin35_beam2,vel_bin35_beam3,vel_bin36_beam0,vel_bin36_beam1,vel_bin36_beam2,vel_bin36_beam3,vel_bin37_beam0,vel_bin37_beam1,vel_bin37_beam2,vel_bin37_beam3,vel_bin38_beam0,vel_bin38_beam1,vel_bin38_beam2,vel_bin38_beam3,vel_bin39_beam0,vel_bin39_beam1,vel_bin39_beam2,vel_bin39_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
1618083747.000006,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,1.0,21.0,4.0,10.0,15.0,42.0,27.0,6.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,13.85,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-0.06012625562226938,-0.08407673658210243,-0.012997528632370144,-0.005,-0.0993951268110117,-0.08651416569199669,-0.028229557220059973,-0.038,-0.07185383079111905,-0.1068387919149395,-0.055013630518240556,-0.009000000000000001,-0.023691170970142214,-0.09946315341754748,-0.06455082904425709,-0.025,-0.07340246949113761,-0.05373918070340636,-0.07304230233179433,-0.02,-0.03753048201588188,0.0046740698119720585,-0.0922800953133902,-0.041,0.037878909715749316,0.0382162778629745,-0.08144755554985085,0.075,0.01192219821139612,0.002502907302974429,-0.08234437834388514,0.031,0.0824081837097759,0.05337398456299001,-0.10058881165182104,-0.06,,,,,,,,,-0.0994556450737155,-0.0447788310002297,-0.07164796547860935,,-0.05035101243291723,-0.012700811821803479,-0.0774562129596287,-0.066,-0.11386321627321938,-0.05906533013870925,-0.09484964288558684,0.063,0.11759260774640495,-0.055488499918811565,-0.09548824524599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.91,13.64,13.06,13.46,-0.10813294857016735,-0.0018099699923194643,-0.043023126829049144,0.003,97.6,103.7,103.7,101.25999999999999
1618083750.00003,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,2.0,21.0,4.0,10.0,15.0,42.0,30.0,30.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.25,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.019699105010101067,0.08152128664731781,0.0030372825299688194,0.0,0.0,0.0,0.007535786202554393,-0.04861789752852993,-0.028662030043504504,0.0226075400714785,-0.1458548633180046,-0.0859867803201217,3.0000240802764893,0.0,0.0,0.0,0.0,0.0,0.0226075400714785,-0.1458548633180046,0.0,0.0,0.0,0.0,9.0,13.51303215769771,12.758040173334718,-63.033567192057,-0.03715010942406148,-0.07862063174730163,0.019070019230075473,-0.02,-0.07430322325324079,-0.07673480085425644,0.021326072119278384,-0.003,-0.019699105010101067,-0.08152128664731781,0.0030372825299688194,-0.049,0.0034456909485445636,-0.10015896831323207,-0.0027033831241782876,-0.014,-0.04838545307185493,-0.062270006788345475,-0.016949754736005268,-0.038,-0.0013887044597802357,0.05074497456033597,-0.051546280727073235,-0.023,-0.014464188752216185,0.06316258119389631,-0.017066797610117736,0.029,0.0670464907899205,-0.04218487416173973,-0.043199588710024654,-0.015,-0.05159302418538386,-0.00020524193869688595,0.018415149501239327,0.023,,,,,,,,,0.011790212039174772,0.06738708626168356,-0.06428819102472642,,-0.00778995564809155,-0.005571623553711408,-0.02655698781820888,-0.032,-0.014690891610757175,0.07724789196817962,-0.025038787713334603,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.0,13.44,12.97,13.36,-0.007535786202554393,0.04861789752852993,-0.028662030043504504,-0.001,102.48,106.14,106.14,93.33
1618083753.000054,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,3.0,21.0,4.0,10.0,15.0,42.0,33.0,54.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.25,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.0378870140845749,0.03140704934362766,-0.005492851288917288,0.0,0.0,0.0,0.009880890117437084,-0.03763232846652069,-0.05854208626855581,0.02964290593108946,-0.11289788262419019,-0.17562765455777002,3.00002384185791,0.0,0.0,0.0,0.0,0.0,0.05225044600256796,-0.2587527459421948,0.0,0.0,-0.1458548633180046,0.0,9.0,13.458745482160007,11.599010266942084,-53.66718824801343,-0.043070603827287696,-0.04879829420712023,0.0008059580808990607,0.013000000000000001,-0.0437537798212136,-0.04456205484174608,0.002414543360135999,0.018000000000000002,-0.0378870140845749,-0.03140704934362766,-0.005492851288917288,0.019,-0.021801822417948955,-0.05459787773504361,0.0008673442715827033,-0.032,-0.0426373883663763,-0.008203510543733418,-0.028209139087424374,-0.01,0.014517864912995712,0.058420956711897246,-0.048220570457374684,0.015,0.016413530477955872,0.00558010558410097,-0.028239306629581032,0.002,-0.056669151341233084,0.03799234539216892,0.010158197569773958,-0.016,0.03401743434669222,0.05430216281378395,-0.05831028446349567,0.016,,,,,,,,,-0.02565361405107648,0.06980179653918056,-0.05795344067457299,,0.0024522724505750687,0.0401176963510865,-0.04057778701839432,0.065,0.07835064975278143,0.002261461484854503,-0.00500614375237966,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.26,13.15,13.1,13.23,-0.009880890117437084,0.03763232846652069,-0.05854208626855581,-0.001,98.21,90.28,103.09,101.87
1618083756.00008,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,4.0,21.0,4.0,10.0,15.0,42.0,36.0,80.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.23,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.016612103092318857,0.10271076522755743,0.010418096621732383,0.0,0.0,0.0,0.009186297147036563,-0.009387196411846365,-0.03546114053794332,0.027559132361340118,-0.028161835424562423,-0.10638435161925139,3.000026226043701,0.0,0.0,0.0,0.0,0.0,0.07980957836390808,-0.2869145813667572,0.0,0.0,-0.2587527459421948,0.0,9.0,13.438502261438368,11.08099885024927,-60.36227113348229,-0.026101376919950528,-0.10332994299020448,0.014235203002548656,-0.049,-0.03404615794690119,-0.13754312047756434,0.023254013381540727,-0.014,-0.016612103092318857,-0.10271076522755743,0.010418096621732383,0.004,-0.006382857185870873,-0.11128547691110852,0.005639305171021328,0.002,-0.013901515296869043,-0.02790915928104988,-0.019437764806579577,-0.041,-0.0036892189497991037,0.0012491391854221403,-0.02101973631699233,-0.028,-0.03981825950302824,0.06466162315283641,-0.03426923841275252,-0.001,0.042515749587266366,0.0019106765515928617,-0.035464917202047065,-0.001,0.03217748113189931,0.018167150034094363,-0.04909749858847159,-0.01,,,,,,,,,-0.0656049487147378,-0.026214133446893717,0.021279330623049902,,0.027920474611685342,-5.929799164963896e-05,-0.0029057840949424617,0.017,0.022854083697573684,-0.01810880228146245,-0.0016619681931965764,-0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.1,13.33,13.18,13.15,-0.009186297147036563,0.009387196411846365,-0.03546114053794332,0.0,95.77,100.03999999999999,101.25999999999999,93.94
1618083760.000011,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,5.0,21.0,4.0,10.0,15.0,42.0,40.0,11.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.25,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.057977325814317124,0.09425485020276739,0.040207622469805374,0.0,0.0,0.0,0.010867947994503128,-0.020335410082291408,0.017673675429118203,0.04347104055300412,-0.08134023431068822,0.07069347973402365,3.9999308586120605,0.0,0.0,0.0,0.0,0.0,0.1232806189169122,-0.3682548156774454,0.0,0.0,-0.2869145813667572,0.0,9.0,13.405729365962127,10.661357347790501,-54.72475654591877,0.025478362124372086,-0.07915201283929209,0.017228230522833864,-0.037,-0.09186998205273997,-0.09041175517495802,0.026260634489910773,0.025,-0.057977325814317124,-0.09425485020276739,0.040207622469805374,-0.025,-0.036167929370388464,-0.12239697347076817,0.039036672120643975,-0.002,-0.03812447916008012,-0.06811022344846299,0.030141691236111184,-0.052000000000000005,-0.007029672540423009,0.01197787471282422,-0.00033796647512559385,-0.016,-0.012730017389549802,0.07594696071060597,0.0034649409927780825,0.027,-0.003464981255858632,0.03890763882933758,-0.01068595085251526,-0.013000000000000001,-0.008916083344666398,0.01431692376895455,-0.005434073203859757,-0.016,,,,,,,,,0.020008389805791615,0.09851495871735669,-0.019684187722560472,,-0.005662179058351483,0.06450624713560242,-0.007542135559094048,0.054,-0.01650699015106271,-0.041412847961271045,0.04734443261767288,0.082,-0.022502728757133467,-0.1748835618468727,0.02205372971254338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.21,13.15,13.23,13.11,-0.010867947994503128,0.020335410082291408,0.017673675429118203,0.0,97.6,100.03999999999999,99.42999999999999,93.94
1618083763.000042,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,6.0,21.0,4.0,10.0,15.0,42.0,43.0,42.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.19,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.08691527153568598,0.12227820248466026,0.1371523852180428,0.0,0.0,0.0,-0.006033596194314886,-0.07070107655302893,0.09301050204792304,-0.018100975590730754,-0.21210542099761445,0.2790343889498953,3.000030994415283,0.0,0.0,0.0,0.0,0.0,0.10517964332618143,-0.5803602366750599,0.0,0.0,-0.3682548156774454,0.0,9.0,13.44225011139927,11.765528436855757,-42.35039110269121,-0.05445116628255579,-0.1081516830213328,0.0957093723212237,0.008,-0.0641480311935925,-0.10592565077735386,0.09816204256931474,0.017,-0.08691527153568598,-0.12227820248466026,0.1371523852180428,0.016,-0.0633222364808341,-0.11507295244116016,0.1207373595186669,-0.019,-0.1005832313647127,-0.04450450859563804,0.10059504104523966,-0.026000000000000002,-0.031921573192128544,0.04524320730639005,0.08674137050779515,0.0,-0.04354319323036213,-0.02322030278287323,0.08866119704794785,0.01,0.00377888453423611,0.05752855691071397,0.0695498754236674,0.034,-0.016158706272908305,-0.02618796207027843,0.09443032804238018,0.001,,,,,,,,,-0.07935611578364793,-0.001439594637134986,0.23553881729985188,,-0.0346042129195614,0.03297114366739448,0.10113581034174639,0.076,-0.12072672726683661,0.04840589963233193,0.07240114781012427,0.04,-0.35652752486103195,-0.20932372518975864,-0.05024641369439871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.56,12.84,13.1,13.22,0.006033596194314886,0.07070107655302893,0.09301050204792304,0.001,103.09,103.7,101.87,103.7
1618083766.000068,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,7.0,21.0,4.0,10.0,15.0,42.0,46.0,68.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.19,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.066501744007353,0.03651337063027031,0.18976114409751277,0.0,0.0,0.0,-0.025159568480947227,-0.11426889899560977,0.12378455007061126,-0.07547935928027559,-0.3428096665641395,0.37135686707831694,3.000025987625122,0.0,0.0,0.0,0.0,0.0,0.029700284045905842,-0.9231699032391993,0.0,0.0,-0.5803602366750599,0.0,9.0,13.33092484002244,10.555601180430346,-62.205817829109016,-0.08666831540778934,-0.08660276287307443,0.14774493076625672,0.015,-0.09154965514027394,-0.03302298688563175,0.1568762027231929,0.032,-0.066501744007353,-0.03651337063027031,0.18976114409751277,-0.017,-0.0850372822004708,-0.0764213967859916,0.20244117849201415,-0.038,-0.03971785110667553,-0.004165807707979176,0.1725199650753735,-0.018000000000000002,0.011113624060155564,0.06821723486277195,0.15082074203479753,-0.015,0.029111975345325586,0.06723341124234652,0.12624247028718452,-0.077,-0.019794557264459074,0.03333791655054381,0.08718806582768669,0.043000000000000003,-0.07851906322154448,0.07130639259427704,0.07415628824315529,0.14,,,,,,,,,-0.19102744469696314,-0.05975544160808197,0.33174056515712963,,-0.012189955746837202,0.045516979627564264,0.11802376686275545,0.14200000000000002,-0.05565560924426099,-0.0433389371051221,0.1364997790849802,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,12.97,13.27,13.19,13.01,0.025159568480947227,0.11426889899560977,0.12378455007061126,0.0,96.99,102.48,101.87,99.42999999999999
1618083769.000093,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,8.0,21.0,4.0,10.0,15.0,42.0,49.0,93.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.19,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.03462494766993786,0.011044317169462,0.10389964416259756,0.0,0.0,0.0,-0.009407048954838397,-0.11452305542142854,0.03436534892739606,-0.028221382360115954,-0.3435720332288212,0.10309690708264264,3.0000250339508057,0.0,0.0,0.0,0.0,0.0,0.001478901685789888,-1.2667419364680206,0.0,0.0,-0.9231699032391993,0.0,9.0,13.387495724487117,12.474398195465136,-52.56446415161885,-0.031215375815403824,-0.039212811891878224,0.07322537604024493,-0.009000000000000001,-0.04804973656206632,0.020656345344266448,0.07750185941856125,-0.001,-0.03462494766993786,-0.011044317169462,0.10389964416259756,0.026000000000000002,0.0035267565317752027,-0.06567684771384882,0.09923766252153207,-0.003,0.019253625129666534,0.03039124942498577,0.06117736409616367,-0.033,0.004833486561796857,0.08380621652812553,0.08534140541904538,-0.04,-0.07988397076633388,0.06254300267798729,0.061220291004084444,0.026000000000000002,0.04338114563619104,0.08075809208441487,0.027680440136976715,-0.013000000000000001,0.05225383355602134,0.0013914048377980694,0.0601797380459318,-0.019,,,,,,,,,-0.04107301715603884,0.07236722902601044,0.10218606277177282,0.295,0.09597282320729375,0.14674278996959272,-0.035479160045885284,0.13,-0.025685774675599002,0.1544886530974699,-0.011810886649357187,-0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.22,13.05,12.84,13.200000000000001,0.009407048954838397,0.11452305542142854,0.03436534892739606,0.0,99.42999999999999,100.03999999999999,105.53,95.16
1618083773.000019,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,9.0,21.0,4.0,10.0,15.0,42.0,53.0,19.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.19,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.05363684630576851,0.07027272932270351,0.06903500729274542,0.0,0.0,0.0,0.018027141542546962,-0.045453653335626024,0.033030100911891125,0.07210723378849158,-0.1818112538739167,0.13211796240074913,3.9999260902404785,0.0,0.0,0.0,0.0,0.0,0.07358613547428147,-1.4485531903419373,0.0,0.0,-1.2667419364680206,0.0,9.0,13.14300409958013,5.546870997482893,-58.83602492404991,-0.009658044360751,-0.0720341841866192,0.05940369085918809,0.019,-0.06681533908319927,-0.0696427678999284,0.051832377356569356,0.013000000000000001,-0.05363684630576851,-0.07027272932270351,0.06903500729274542,0.009000000000000001,-0.00960798011248027,-0.10125120528711136,0.06736378957619157,0.003,-0.06422501753465354,-0.03220259548457642,0.05255606498521541,-0.064,-0.020929694532404564,0.048508908817446565,0.05669950310294517,-0.005,-0.05554224811246622,0.0388152134257714,0.03955297563174051,0.0,0.0012421761332848218,0.02314576680333292,0.04587734165728906,-0.043000000000000003,-0.041335593919244226,0.10322365626368046,0.029516867430350452,-0.023,,,,,,,,,-0.04098081974983335,-0.04830967267503321,0.10484630627095462,0.123,-0.01773841296505474,0.0909232948203603,0.02592880954635255,-0.002,-0.03586453786594055,0.009574898533693553,0.037882136182269203,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.15,13.16,13.92,12.43,-0.018027141542546962,0.045453653335626024,0.033030100911891125,-0.001,99.42999999999999,104.31,107.97,93.33
1618083776.000045,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,10.0,21.0,4.0,10.0,15.0,42.0,56.0,45.0,0.0,1494.0,0.0,233.29,-1.3900000000000001,0.5,35.0,11.19,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,,,,0.06264235894319725,0.0652594340714686,0.04641272595639348,0.0,0.0,0.0,0.024554480358148455,-0.08058655251682291,-0.006315461012043799,0.07366407918707599,-0.24176175180358542,-0.01894654715996465,3.000025987625122,0.0,0.0,0.0,0.0,0.0,0.14725021466135746,-1.6903149421455228,0.0,0.0,-1.4485531903419373,0.0,9.0,13.165120929477904,6.747790604321061,-62.3694778967065,-0.006928523322343408,-0.08096410925932085,0.02937360339516587,-0.002,-0.026526719050022452,-0.05866450448039661,0.03195010313771619,0.007,-0.06264235894319725,-0.0652594340714686,0.04641272595639348,0.002,-0.0006501820777148476,-0.08275656450978212,0.030543874898317815,-0.025,-0.02209139318480116,0.0069318528029347,0.000959043207038657,0.004,0.016890796123213758,0.036427275156731234,-0.01602356486490501,0.035,-0.0241558870423772,0.011375060179894203,0.012004212889635822,0.033,0.006940421779838828,0.051209927021008,-0.010068461651164677,-0.004,-0.034926229464435896,0.048037601152535386,0.02339973014604016,0.02,,,,,,,,,0.012097807202456803,0.15683598410618962,-0.028055608179742206,,-0.019378527654600415,0.062191642785537266,0.030027857625478653,-0.005,0.00223511840392205,0.03015790995898498,0.02223746191961222,0.002,0.028887391094405898,0.16767908763724332,-0.031452220985178574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.040000000000001,13.19,13.73,12.55,-0.024554480358148455,0.08058655251682291,-0.006315461012043799,0.0,97.6,99.42999999999999,106.14,98.21
1618083779.000078,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.94,2.04,11.0,21.0,4.0,10.0,15.0,42.0,59.0,78.0,0.0,1493.0,0.1,233.29,-1.3900000000000001,0.5,35.0,11.17,51.0,0.0,95.0,0.0,1.4000000000000001,0.5,15.0,0.0,0.0,-1.1012678271167498,-0.8211587745790311,0.033332967762188026,0.11335073673649601,0.11173541773200482,-0.019334086623059,0.0,0.0,0.0,0.07280265986422473,0.005072393563525512,-0.03248143377732437,0.2184103749286015,0.015217347581272054,-0.09744537002843891,3.000032901763916,0.1,0.0,0.0,0.0,0.0,0.36566058958995895,-1.6750975945642508,0.1,0.0,-1.6903149421455228,0.0,9.0,13.451437778848492,9.508948074632912,-61.31376031816093,-0.08177463934492504,-0.1158145544095949,-0.006992663792462665,0.012,-0.12674499687701396,-0.11528374867523396,-0.014434786386754238,0.001,-0.11335073673649601,-0.11173541773200482,-0.019334086623059,0.03,-0.06311318680300665,-0.0983039375297118,-0.029018296258107767,-0.006,-0.09531620334413039,-0.06618355934542351,-0.05827999530225776,-0.035,-0.05316058723068877,0.03193247558619983,-0.06750754749081826,-0.012,-0.07607669664721368,-0.009513674391355299,-0.05077229782886625,0.016,-0.01611223453209784,-0.02781193034098601,-0.026227703465816744,-0.025,-0.008552222439339813,0.022877399048939033,-0.055798603065880206,-0.129,,,,,,,,,-0.01801673113625049,0.09280279598259891,-0.09103866462649914,,-0.0695096268250929,0.03416351184291769,-0.056703317691252864,0.029,0.013920396034018838,0.10873850920593403,-0.0721952850948528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,13.09,13.31,13.38,12.93,-0.07280265986422473,-0.005072393563525512,-0.03248143377732437,0.0,106.14,100.03999999999999,104.92,98.21
