time,m_filename_hash,m_mission_hash,m_present_time,m_speed,m_pitch,m_roll,m_heading,m_fin,m_depth,m_depth_rate,m_water_depth,m_pressure,m_altitude,m_battery,m_vacuum,m_ballast_pumped,m_de_oil_vol,m_battpos,m_thruster_power,m_thruster_current,c_pitch,c_roll,c_heading,c_fin,m_gps_x_lmc,m_gps_y_lmc,m_gps_fix_x_lmc,m_gps_fix_y_lmc,m_gps_status,m_gps_full_status,m_x_lmc,m_y_lmc,m_dr_time,m_dr_surf_x_lmc,m_dr_surf_y_lmc,m_ext_x_lmc,m_ext_y_lmc,m_ext_z_lmc,x_lmc_xy_source,c_wpt_x_lmc,c_wpt_y_lmc,m_lat,m_lon,m_gps_lat,m_gps_lon,c_wpt_lat,c_wpt_lon,m_water_vx,m_water_vy,m_vx_lmc,m_vy_lmc,m_coulomb_amphr,m_thruster_watthr,m_appear_to_be_at_surface,m_science_clothesline_lag,sci_m_present_time,x_software_ver
1618087931.81808,-5.708825815216027e+18,7.682450258631732e+18,1618069931.81808,0.0,-0.113446,-0.0366519,3.70359,-0.452683,12.3884,0.0,,1.23884,,,,,27.6212,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.926254,,0.0,3.59024,1618069930.89554,
1618087936.10962,-5.708825815216027e+18,7.682450258631732e+18,1618069936.10962,0.0,-0.0855211,-0.0401426,3.70708,-0.452683,12.0861,-0.0713285,,1.20861,,,,,53.0959,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.92875,,0.0,3.90585,1618069934.89304,
1618087940.26852,-5.708825815216027e+18,7.682450258631732e+18,1618069940.26852,0.0,-0.0139626,-0.0366519,3.70359,-0.452683,11.8388,-0.0588737,,1.18388,,,,,76.8053,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.932494,,0.0,4.02841,1618069938.90726,
1618087944.60873,-5.708825815216027e+18,7.682450258631732e+18,1618069944.60873,0.0,0.0418879,-0.0314159,3.69486,-0.452683,11.7563,-0.0190179,,1.17563,,,,,102.579,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.935006,,0.0,4.39157,1618069942.88458,
1618087948.74603,-5.708825815216027e+18,7.682450258631732e+18,1618069948.74603,0.0,0.0767945,-0.0349066,3.68614,-0.452683,11.3166,-0.106181,,1.13166,,,,,127.076,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.937502,,0.0,4.51828,1618069946.89606,
1618087953.0332,-5.708825815216027e+18,7.682450258631732e+18,1618069953.0332,0.0,0.0942478,-0.0418879,3.66694,-0.452683,11.2067,-0.0256412,,1.12067,,,,,151.953,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.93875,,0.0,4.81433,1618069950.89279,
1618087957.32516,-5.708825815216027e+18,7.682450258631732e+18,1618069957.32516,0.0,0.122173,-0.0383972,3.64774,-0.45385,10.767,-0.102684,,1.0767,,,,,176.558,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.941262,,0.0,1.11676,1618069958.88022,
1618087961.61703,-5.708825815216027e+18,7.682450258631732e+18,1618069961.61703,0.0,0.137881,-0.0453786,3.61981,-0.452683,10.4922,-0.0641328,,1.04922,,,,,201.979,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.946238,,0.0,1.39551,1618069962.89249,
1618087965.75626,-5.708825815216027e+18,7.682450258631732e+18,1618069965.75626,0.0,0.120428,-0.0471239,3.58142,-0.452683,10.1624,-0.079867,,1.01624,,,,,225.254,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.947502,,0.0,1.53461,1618069966.88953,
1618087970.03922,-5.708825815216027e+18,7.682450258631732e+18,1618069970.03922,0.0,0.125664,-0.0383972,3.57792,-0.452683,9.64031,-0.121146,,0.964031,,16.0349,,,249.696,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.949998,,0.0,1.8179,1618069970.8895,
1618087974.11655,-5.708825815216027e+18,7.682450258631732e+18,1618069974.11655,0.0,0.1309,-0.0366519,3.59712,-0.45385,9.5029,-0.0342826,,0.95029,,,,,,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.952494,,0.0,1.9024,1618069974.88449,
1618087978.32608,-5.708825815216027e+18,7.682450258631732e+18,1618069978.32608,0.0,0.141372,-0.0471239,3.63203,-0.45385,9.03573,-0.111551,,0.903573,,,7.40988,,,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.952494,,0.0,2.09781,1618069978.89706,
1618087982.38855,-5.708825815216027e+18,7.682450258631732e+18,1618069982.38855,0.0,0.181514,-0.0488692,3.65472,-0.45385,8.54107,-0.122228,,0.854107,,,,,,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.952494,,0.0,2.16852,1618069982.88831,
1618087986.5965,-5.708825815216027e+18,7.682450258631732e+18,1618069986.5965,0.0,0.164061,-0.0453786,3.66345,-0.45385,8.45863,-0.0194716,,0.845863,,,,,250.756,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.952494,,0.0,2.31201,1618069986.95273,
1618087990.80612,-5.708825815216027e+18,7.682450258631732e+18,1618069990.80612,0.0,0.153589,-0.0401426,3.64948,-0.45385,7.99145,-0.110758,,0.799145,,,,,250.674,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.953758,,0.0,2.59338,1618069990.88055,
1618087995.01205,-5.708825815216027e+18,7.682450258631732e+18,1618069995.01205,0.0,0.169297,-0.0226893,3.63378,-0.45385,7.52428,-0.111179,,0.752428,,,,,250.593,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.953758,,0.0,2.78812,1618069994.89337,
1618087999.07587,-5.708825815216027e+18,7.682450258631732e+18,1618069999.07587,0.0,0.169297,-0.0261799,3.62679,-0.45385,7.35939,-0.0405523,,0.735939,,,,,250.62,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.611,-65.632,,,,,,,1.0,,,4133.17411725539,-7040.83183530002,,,,,,,0.0,0.0,0.953758,,0.0,2.8266,1618069998.9184,
1618088003.28183,-5.708825815216027e+18,7.682450258631732e+18,1618070003.28183,0.144691,0.188496,-0.0349066,3.57443,-0.45385,6.89221,-0.111365,,0.689221,,,,,250.701,-0.320573,,,0.209,,1.45003,-0.45,,,,,,,-114.867,-66.1843,,,,,,,1.0,,,4133.173792461,-7040.83190289467,,,,,,,-0.0606909,-0.131347,0.953758,,0.0,2.95056,1618070002.99933,
1618088007.47336,-5.708825815216027e+18,7.682450258631732e+18,1618070007.47336,0.36141,0.219911,-0.0628319,3.51684,-0.45385,6.26015,-0.13431,,0.626015,,,,,250.593,-0.187289,12.198,4.066,,,1.44585,-0.45,,,,,,7.0,-115.424,-67.5986,,,,,,,1.0,,,4133.17297503678,-7040.83200930835,,,,,,,-0.132457,-0.336263,0.953758,,0.0,3.24805,1618070006.89697,
1618088012.07663,-5.708825815216027e+18,7.682450258631732e+18,1618070012.07663,0.362765,0.202458,-0.0541052,3.4767,-0.45385,5.68305,-0.108314,,0.568305,,,,,,0.0076398,,,,,1.43514,-0.45,,,,,,7.0,-115.995,-69.2403,,,,,,,1.0,,,4133.17203731835,-7040.8320809619,,,,,,,-0.119301,-0.342587,0.955006,,0.0,4.04861,1618070010.89368,
1618088016.62067,-5.708825815216027e+18,7.682450258631732e+18,1618070016.62067,1.1047,0.0855211,-0.0593412,3.44528,-0.45385,5.40824,-0.0758094,,0.540824,,,,,250.728,0.0076398,5.7,1.9,,,1.42277,-0.45,,,,,2.0,2.0,-117.431,-73.8216,,,,,,,1.0,,,4133.16944412816,-7040.83217046289,,,,,,,-0.330352,-1.05415,0.955006,0.195219,0.0,4.38763,1618070014.90042,
1618088021.13489,-5.708825815216027e+18,7.682450258631732e+18,1618070021.13489,1.0926,0.0401426,-0.0506145,3.42434,-0.45385,5.21588,-0.0429485,,0.521588,,,,,250.728,0.0076398,5.358,1.786,,,1.38888,-0.45,,,,,,7.0,-118.808,-78.562,,,,,,,1.0,,,4133.16677698635,-7040.83218813101,,,,,,,-0.304826,-1.04922,0.956254,0.202005,0.0,0.911682,1618070022.89471,
1618088025.64972,-5.708825815216027e+18,7.682450258631732e+18,1618070025.64972,1.0912,0.0645772,-0.0506145,3.39117,-0.45385,5.05099,-0.0365357,,0.505099,,,,,250.593,0.0076398,5.358,1.786,,,1.35486,-0.45,,,,,2.0,7.0,-120.025,-83.3372,,,,,,,1.0,,,4133.16411546167,-7040.8320882393,,,,,,,-0.269526,-1.05739,0.956254,0.208861,0.0,1.43076,1618070026.88934,
1618088030.16727,-5.708825815216027e+18,7.682450258631732e+18,1618070030.16727,1.08305,0.0872665,-0.0523599,3.35976,-0.45385,4.80366,-0.0549374,,0.480366,,,,,250.783,0.0076398,5.244,1.748,,,1.32151,-0.45,,,,,2.0,7.0,-121.083,-88.1081,,,,,,,1.0,,,4133.16147980266,-7040.8318788666,,,,,,,-0.234414,-1.05738,0.957502,0.215319,0.0,1.91739,1618070030.91986,
1618088034.69467,-5.708825815216027e+18,7.682450258631732e+18,1618070034.69467,1.07531,0.0959931,-0.0558505,3.31962,-0.45385,4.66626,-0.0300272,,0.466626,,16.0353,,,250.728,0.0076398,5.18397,1.71,,,1.28902,-0.45,,,,,2.0,7.0,-121.945,-92.898,,,,,,,1.0,,,4133.15886324421,-7040.83153027208,,,,,,,-0.190422,-1.05832,0.95875,0.22191,0.0,2.34027,1618070035.02173,
1618088039.22363,-5.708825815216027e+18,7.682450258631732e+18,1618070039.22363,1.07531,0.0959931,-0.0523599,3.27424,-0.452683,4.33649,-0.0732987,,0.433649,,,,,250.701,0.0076398,5.18397,1.71,,,1.25708,-0.45,,,,,2.0,7.0,-122.589,-97.7253,,,,,,,1.0,,,4133.15625953306,-7040.83102368831,,,,,,,-0.142217,-1.06587,0.95875,0.228387,0.0,3.00958,1618070038.88275,
1618088043.75311,-5.708825815216027e+18,7.682450258631732e+18,1618070043.75311,1.06854,0.0890118,-0.0541052,3.24457,-0.45385,3.95176,-0.0850614,,0.395176,,,,,250.674,0.0076398,5.06877,1.672,,,1.2254,-0.45,,,,,2.0,7.0,-123.087,-102.543,,,,,,,1.0,,,4133.15368230206,-7040.83041780109,,,,,,,-0.109838,-1.06288,0.95875,0.23472,0.0,3.53021,1618070042.89395,
1618088048.27225,-5.708825815216027e+18,7.682450258631732e+18,1618070048.27225,1.0943,0.0942478,-0.0558505,3.1957,-0.45385,3.64947,-0.0662191,,0.364947,,,,,250.81,0.0076398,5.52956,1.824,,,1.19442,-0.45,,,,,2.0,2.0,-123.354,-107.478,,,,,,,1.0,,,4133.15107867628,-7040.82962938033,,,,,,,-0.0591782,-1.09269,0.959998,0.241732,0.0,3.99811,1618070046.94211,
1618088052.79135,-5.708825815216027e+18,7.682450258631732e+18,1618070052.79135,1.06803,0.0942478,-0.0506145,3.1573,-0.45385,3.53954,-0.0245639,,0.353954,,,,,250.728,0.0076398,5.06877,1.672,,,1.16301,-0.45,,,,,2.0,2.0,-123.43,-112.308,,,,,,,1.0,,,4133.14855770846,-7040.8287291986,,,,,,,-0.0167759,-1.0679,0.959998,0.248072,0.0,4.38477,1618070051.07831,
1618088057.30493,-5.708825815216027e+18,7.682450258631732e+18,1618070057.30493,1.05905,0.102974,-0.0541052,3.12239,-0.45385,3.09985,-0.0976882,,0.309985,,,,,250.756,0.0076398,4.95357,1.634,,,1.13265,-0.45,,,,,2.0,2.0,-123.338,-117.087,,,,,,,1.0,,,4133.14608832899,-7040.82772321924,,,,,,,0.020331,-1.05885,0.961246,0.254265,0.0,1.08737,1618070058.88889,
1618088061.81915,-5.708825815216027e+18,7.682450258631732e+18,1618070061.81915,1.05866,0.106465,-0.0541052,3.06829,-0.45385,2.88,-0.0486496,,0.288,,,,,250.783,0.0076398,,,,,1.10296,-0.45,,,,,2.0,2.0,-122.989,-121.849,,,,,,,1.0,,,4133.14366539199,-7040.82654189415,,,,,,,0.0775344,-1.05582,0.961246,,0.0,1.59799,1618070062.88937,
1618088066.32309,-5.708825815216027e+18,7.682450258631732e+18,1618070066.32309,1.08807,0.0994838,-0.0523599,3.0264,-0.452683,2.49527,-0.08607,,0.249527,,,,,250.783,0.0076398,5.358,1.786,,,1.07336,-0.45,,,,,,7.0,-122.425,-126.718,,,,,,,1.0,,,4133.14121931663,-7040.82519208897,,,,,,,0.12506,-1.08086,0.962494,0.267648,0.0,2.09677,1618070066.89508,
1618088070.83908,-5.708825815216027e+18,7.682450258631732e+18,1618070070.83908,1.05979,0.0959931,-0.0471239,2.99149,-0.45385,2.08305,-0.0904573,,0.208305,,,,,250.81,0.0076398,4.902,1.634,,,1.04322,-0.45,,,,,2.0,7.0,-121.71,-131.448,,,,,,,1.0,,,4133.13886753732,-7040.82376432328,,,,,,,0.158476,-1.04787,0.962494,0.273846,0.0,2.6239,1618070070.88312,
1618088075.34711,-5.708825815216027e+18,7.682450258631732e+18,1618070075.34711,1.08236,0.0942478,-0.0418879,2.95135,-0.45385,1.86321,-0.0486819,,0.186321,,,,,250.728,0.0076398,5.244,1.748,,,1.01409,-0.447223,,,,,2.0,7.0,-120.787,-136.24,,,,,,,1.0,,,4133.13651417027,-7040.82218075974,,,,,,,0.204669,-1.06283,0.963742,0.280425,0.0,3.12234,1618070074.89264,
1618088079.8808,-5.708825815216027e+18,7.682450258631732e+18,1618070079.8808,1.0513,0.0942478,-0.0471239,2.93564,-0.45385,1.39603,-0.102653,,0.139603,,,,,250.837,0.0076398,4.788,1.596,,,0.984598,-0.44675,,,,,2.0,7.0,-119.813,-140.905,,,,,,,1.0,,,4133.13423469514,-7040.82058659093,,,,,,,0.214987,-1.02908,0.96499,0.286444,0.0,3.66873,1618070078.88248,
1618088084.41412,-5.708825815216027e+18,7.682450258631732e+18,1618070084.41412,1.05095,0.0977384,-0.0471239,2.86932,-0.45385,1.03878,-0.0791606,,0.103878,,,,,250.728,0.0076398,4.788,1.596,,,0.956291,-0.440355,,,,,2.0,7.0,-118.532,-145.492,,,,,,,1.0,,,4133.13204081583,-7040.81879581519,,,,,,,0.282621,-1.01223,0.96499,0.292447,0.0,4.17368,1618070082.90839,
1618088088.93713,-5.708825815216027e+18,7.682450258631732e+18,1618070088.93713,1.05077,0.0994838,-0.0593412,2.8571,-0.45385,0.846412,-0.0424463,,0.0846412,,,,,250.81,0.0076398,4.788,1.596,,,0.927892,-0.45,,,,,2.0,7.0,-117.197,-150.057,,,,,,,1.0,,,4133.12986679184,-7040.81697222708,,,,,,,0.294915,-1.00853,0.96499,0.298599,0.0,4.72552,1618070086.88358,
1618088093.47562,-5.708825815216027e+18,7.682450258631732e+18,1618070093.47562,0.0,0.0994838,-0.0645772,2.76635,-0.452683,0.736489,-0.0211107,,0.0736489,,,,,250.864,0.0076398,0.0,0.0,,,0.900009,-0.43489,,,,,2.0,7.0,-117.197,-150.057,,,,,,,1.0,,,4133.12986679184,-7040.81697222708,,,,,,,0.0,0.0,0.966254,0.298599,0.0,1.26804,1618070094.88776,
1618088097.98251,-5.708825815216027e+18,7.682450258631732e+18,1618070097.98251,0.0,0.0785398,-0.0453786,2.81696,-0.45385,0.351756,-0.102541,,0.0351756,,16.0407,,,166.564,0.0076398,,,,,0.900009,-0.45,,,,,2.0,2.0,-117.197,-150.057,,,,,,,1.0,,,4133.12986679184,-7040.81697222708,,,,,,,0.0,0.0,0.966254,,0.0,1.76089,1618070098.89264,
1618088102.41974,-5.708825815216027e+18,7.682450258631732e+18,1618070102.41974,0.0,0.0226893,-0.0314159,2.58134,-0.45385,0.269313,-0.0186185,,0.0269313,,,7.30882,,69.554,0.0076398,,,,,0.900009,-0.45,,,,,2.0,2.0,-117.197,-150.057,,,,,,,1.0,,,4133.12986679184,-7040.81697222708,,,,,,,0.0,0.0,0.967502,,0.0,2.20206,1618070102.88721,
1618088106.6908,-5.708825815216027e+18,7.682450258631732e+18,1618070106.6908,0.0,-0.120428,-0.0418879,2.62323,-0.452683,0.159389,-0.0258705,,0.0159389,,,,,-23.7898,0.0076398,,,,,0.900009,-0.45,,,,,2.0,2.0,-117.197,-150.057,,,,,,,1.0,,,4133.12986679184,-7040.81697222708,,,,,,,0.0,0.0,0.967502,,0.0,2.4765,1618070106.8851,
1618088111.11917,-5.708825815216027e+18,7.682450258631732e+18,1618070111.11917,0.0584733,-0.298451,-0.0122173,2.40157,-0.46552,0.269313,0.0249373,,0.0269313,,,,,-126.558,0.012638,,,,,0.900009,-0.45,,,,,,7.0,-117.021,-150.25,,,,,,,2.0,,,4133.12979277925,-7040.81681260357,,,,,,,0.0394287,-0.0431799,0.967502,,0.0,2.93042,1618070110.87924,
1618088115.5918,-5.708825815216027e+18,7.682450258631732e+18,1618070115.5918,0.141861,-0.450295,-0.0366519,2.24275,-0.45385,0.626565,0.0781049,,0.0626565,,,,,-232.313,0.0109719,,,,,0.89838,-0.45,,,,,2.0,7.0,-116.526,-150.643,,,,,,,2.0,,,4133.1296615751,-7040.81639269441,,,,,,,0.111022,-0.0883106,0.967502,,0.0,3.3537,1618070114.90945,
1618088120.05029,-5.708825815216027e+18,7.682450258631732e+18,1618070120.05029,0.0818125,-0.553269,-0.0331613,1.91463,-0.45385,0.873893,0.0570144,,0.0873893,,,,,,0.012638,,,,,0.894519,-0.45,,,,,2.0,7.0,-116.184,-150.766,,,,,,,2.0,,,4133.12964859757,-7040.81613157411,,,,,,,0.0770241,-0.0275786,0.967502,,0.0,3.61935,1618070119.0993,
1618088124.27286,-5.708825815216027e+18,7.682450258631732e+18,1618070124.27286,0.226552,-0.589921,-0.0366519,1.92859,-0.45385,1.5884,0.162868,,0.15884,,,,,-260.286,0.012638,,,,,0.892574,-0.45,,,,,2.0,7.0,-115.286,-151.101,,,,,,,2.0,,,4133.12960721361,-7040.81544463768,,,,,,,0.212205,-0.0793403,0.96875,,0.0,4.05219,1618070122.89084,
1618088128.81766,-5.708825815216027e+18,7.682450258631732e+18,1618070128.81766,0.24491,-0.589921,-0.0366519,1.92859,-0.45385,2.38534,0.175771,,0.238534,,,,,-260.313,0.012638,,,,,0.887387,0.0,,,,,2.0,7.0,-114.244,-151.491,,,,,,,2.0,,,4133.12955914389,-7040.81464672528,,,,,,,0.229401,-0.0857694,0.96875,,0.0,4.59641,1618070126.89041,
1618088133.1651,-5.708825815216027e+18,7.682450258631732e+18,1618070133.1651,0.202602,-0.589921,-0.0366519,1.92859,0.00868453,2.98992,0.146034,,0.298992,,,,,-260.313,0.012638,,,,,0.881322,0.0,,,,,2.0,2.0,-113.419,-151.799,,,,,,,2.0,,,4133.12952111086,-7040.81401541355,,,,,,,0.189772,-0.0709528,0.96875,,0.0,0.928986,1618070134.90619,
1618088137.67526,-5.708825815216027e+18,7.682450258631732e+18,1618070137.67526,0.187438,-0.589921,-0.0366519,1.92859,0.00868453,3.5945,0.135374,,0.35945,,,,,-260.34,0.012638,,,,,0.876492,0.0,,,,,2.0,2.0,-112.628,-152.095,,,,,,,2.0,,,4133.1294846048,-7040.81340944914,,,,,,,0.175568,-0.0656421,0.96875,,0.0,1.4473,1618070138.89572,
1618088142.01279,-5.708825815216027e+18,7.682450258631732e+18,1618070142.01279,0.18389,-0.589921,-0.0366519,1.92859,0.00868453,4.1716,0.13288,,0.41716,,,,,-260.34,0.0109719,,,,,0.871832,0.0,,,,,2.0,2.0,-111.881,-152.375,,,,,,,2.0,,,4133.12945016372,-7040.81283776206,,,,,,,0.172245,-0.0643998,0.969998,,0.0,1.78885,1618070142.89178,
1618088146.52426,-5.708825815216027e+18,7.682450258631732e+18,1618070146.52426,0.307417,-0.589921,-0.0366519,1.92859,0.00578968,5.16092,0.219701,,0.516092,,,,,-260.313,0.0109719,,,,,0.867412,0.0,,,,,2.0,2.0,-110.573,-152.864,,,,,,,2.0,,,4133.12938983832,-7040.81183642332,,,,,,,0.287949,-0.10766,0.969998,,0.0,2.33298,1618070146.88977,
1618088150.8967,-5.708825815216027e+18,7.682450258631732e+18,1618070150.8967,0.200144,-0.589921,-0.0366519,1.92859,0.00868453,5.79298,0.144306,,0.579298,,,,,-260.34,0.012638,,,,,0.859619,0.0,,,,,,7.0,-109.759,-153.168,,,,,,,2.0,,,4133.12935230964,-7040.81121348775,,,,,,,0.18747,-0.070092,0.969998,,0.0,2.64932,1618070150.91525,
1618088155.40707,-5.708825815216027e+18,7.682450258631732e+18,1618070155.40707,0.288225,-0.589921,-0.0366519,1.92859,0.00868453,6.72733,0.206213,,0.672733,,,,,-260.286,0.012638,,,,,0.854736,0.0,,,,,2.0,7.0,-108.54,-153.624,,,,,,,2.0,,,4133.12929611124,-7040.81028065662,,,,,,,0.269972,-0.100938,0.969998,,0.0,3.18234,1618070154.8942,
1618088159.76889,-5.708825815216027e+18,7.682450258631732e+18,1618070159.76889,0.225292,-0.589921,-0.0366519,1.92859,0.00868453,7.44183,0.161982,,0.744183,,16.0457,,,-260.34,0.012638,,,,,0.847376,0.0,,,,,2.0,7.0,-107.62,-153.968,,,,,,,2.0,,,4133.12925367244,-7040.80957622106,,,,,,,0.211024,-0.0788988,0.971246,,0.0,3.54492,1618070158.89203,
1618088164.30496,-5.708825815216027e+18,7.682450258631732e+18,1618070164.30496,0.222798,-0.532325,-0.0261799,2.16246,0.00868453,8.12886,0.142892,,0.812886,,,,,-260.34,0.012638,,,-0.209,,0.84178,-0.45,,,,,,,-106.782,-154.531,,,,,,,2.0,,,4133.129085291,-7040.80888573729,,,,,,,0.184925,-0.124264,0.971246,,0.0,4.09558,1618070162.88022,
1618088168.39584,-5.708825815216027e+18,7.682450258631732e+18,1618070168.39584,0.220266,-0.523599,-0.010472,2.28464,-0.45385,8.65099,0.138829,,0.865099,,,,,-260.313,0.012638,,,-0.209,,0.835458,-0.45,,,,,,,-106.101,-155.12,,,,,,,2.0,,,4133.12887979054,-7040.80829867051,,,,,,,0.166489,-0.144217,0.971246,,0.0,4.17755,1618070166.88644,
1618088172.62576,-5.708825815216027e+18,7.682450258631732e+18,1618070172.62576,0.310902,-0.537561,-0.0139626,2.19562,-0.45385,9.5029,0.200025,,0.95029,,,,,-260.34,-0.187289,,,-0.209,,0.829676,-0.45,,,,,,,-105.03,-155.893,,,,,,,2.0,,,4133.12863689668,-7040.80740471065,,,,,,,0.252161,-0.181865,0.971246,,0.0,4.4241,1618070170.89044,
1618088176.88843,-5.708825815216027e+18,7.682450258631732e+18,1618070176.88843,0.254814,-0.528835,-0.0314159,2.0368,-0.45385,10.1899,0.161729,,1.01899,,,,,-260.368,-0.383883,,,-0.209,,0.82129,-0.45,,,,,,,-104.064,-156.379,,,,,,,2.0,,,4133.12852757986,-7040.80664077139,,,,,,,0.227644,-0.114493,0.971246,,0.0,4.66702,1618070174.89188,
1618088181.12161,-5.708825815216027e+18,7.682450258631732e+18,1618070181.12161,0.26767,-0.411898,-0.0453786,1.97222,-0.45385,10.7945,0.132033,,1.07945,,,,,-260.286,-0.372221,,,0.209,,0.814706,-0.45,,,,,,,-103.02,-156.822,,,,,,,2.0,,,4133.12845201241,-7040.80583143554,,,,,,,0.246392,-0.104587,0.97251,,0.0,0.900848,1618070182.88925,
1618088185.29816,-5.708825815216027e+18,7.682450258631732e+18,1618070185.29816,0.326114,-0.319395,-0.0488692,1.93382,-0.45385,11.2892,0.12795,,1.12892,,,,,-242.633,-0.372221,,,0.209,,0.807941,-0.45,,,,,,,-101.747,-157.306,,,,,,,2.0,,,4133.12838937724,-7040.80485590011,,,,,,,0.304859,-0.115805,0.973758,,0.0,1.08588,1618070186.88202,
1618088189.6059,-5.708825815216027e+18,7.682450258631732e+18,1618070189.6059,0.319219,-0.328122,-0.0471239,1.81689,-0.45385,11.8388,0.128146,,1.18388,,,,,-218.652,-0.372221,,,0.209,,0.799905,-0.45,,,,,,,-100.414,-157.641,,,,,,,2.0,,,4133.12841290541,-7040.80386723709,,,,,,,0.309601,-0.0777665,0.97499,,0.0,1.3804,1618070190.8959,
1618088193.76086,-5.708825815216027e+18,7.682450258631732e+18,1618070193.76086,0.207806,-0.363028,-0.0366519,1.67726,-0.45385,12.2235,0.0925061,,1.22235,,,,,-195.051,-0.372221,,,0.209,,0.79222,-0.45,,,,,,,-99.5554,-157.732,,,,,,,2.0,,,4133.12849240987,-7040.80325541707,,,,,,,0.206629,-0.0220823,0.977502,,0.0,1.53381,1618070194.89655,
1618088198.06711,-5.708825815216027e+18,7.682450258631732e+18,1618070198.06711,0.172218,-0.240855,-0.0401426,1.78024,-0.45385,12.4708,0.0573981,,1.24708,,,,,-171.315,-0.372221,,,0.209,,0.787814,-0.45,,,,,,,-98.8305,-157.886,,,,,,,2.0,,,4133.12851974476,-7040.80272362931,,,,,,,0.168455,-0.0358062,0.979998,,0.0,1.84894,1618070198.88583,
1618088202.21786,-5.708825815216027e+18,7.682450258631732e+18,1618070202.21786,0.171397,-0.0942478,-0.0418879,1.8867,-0.45385,12.8006,0.0794246,,1.28006,,,,,-147.931,-0.372221,,,0.209,,0.783712,-0.45,,,,,,,-98.1559,-158.107,,,,,,,1.0,,,4133.12850512082,-7040.80221348372,,,,,,,0.162915,-0.0532489,0.985006,,0.0,2.00272,1618070202.88425,
1618088206.5105,-5.708825815216027e+18,7.682450258631732e+18,1618070206.5105,0.0731979,-0.0610865,-0.0436332,1.88146,-0.45385,12.8556,0.0128086,,1.28556,,,,,-123.081,-0.372221,,,0.209,,0.779514,-0.45,,,,,,,-97.8565,-158.203,,,,,,,1.0,,,4133.1284995307,-7040.80198742063,,,,,,,0.0696938,-0.0223762,0.986254,,0.0,2.28632,1618070206.89572,
1618088210.80869,-5.708825815216027e+18,7.682450258631732e+18,1618070210.80869,0.0,-0.0872665,-0.0366519,1.81514,-0.45385,12.6082,-0.057545,,1.26082,,,,,-98.2585,-0.372221,,,0.209,,0.777654,-0.45,,,,,,,-97.8565,-158.203,,,,,,,1.0,,,4133.1284995307,-7040.80198742063,,,,,,,0.0,0.0,0.98875,,0.0,2.59348,1618070210.88629,
