time,pitch,depth,depth_rate,v_N,v_E,pump_volume,thruster_power,thruster_current
1574771948.1203,-0.445059,245.066,0.322649,0.0323327,0.616945,-262.758,5.03778,0.6608
1574771952.33401,-0.439823,246.585,0.357891,-0.0193899,0.694169,-262.745,5.03778,0.6608
1574771956.54828,-0.443314,248.021,0.34167,-0.0561454,0.654908,-262.682,5.03778,0.6608
1574771960.91086,-0.445059,249.54,0.33537,-0.0827475,0.63712,-262.733,5.03778,0.6608
1574771965.12726,-0.445059,250.976,0.351971,-0.0740357,0.670607,-262.694,4.72292,0.6195
1574771969.34079,-0.446804,252.522,0.355764,-0.106271,0.670969,-262.733,5.03778,0.6608
1574771973.55472,-0.44855,253.875,0.333463,-0.0892915,0.627395,-262.707,5.03778,0.6608
1574771977.91888,-0.457276,255.505,0.372594,-0.0605885,0.69253,-262.771,4.72292,0.6195
1574771982.13638,-0.459022,256.858,0.324429,-0.019957,0.601595,-262.733,5.03778,0.6608
1574771986.34348,-0.464258,258.322,0.349071,0.00782723,0.640636,-262.72,5.03778,0.6608
1574771990.55447,-0.459022,259.868,0.365431,0.0319848,0.678236,-262.694,5.03778,0.6608
1574771994.92047,-0.459022,261.497,0.371914,0.0674467,0.687874,-262.745,5.03778,0.6608
1574771999.1264,-0.453786,263.044,0.357739,0.0970676,0.665374,-262.707,5.03778,0.6608
1574772003.33374,-0.462512,264.369,0.325854,0.102108,0.591141,-262.733,4.72292,0.6195
1574772007.55405,-0.45204,266.165,0.374906,0.131426,0.69555,-262.72,4.7161,0.6195
1574772011.95969,-0.47473,267.545,0.283417,0.0784118,0.500727,-262.784,5.97372,0.7847
1574772016.17999,-0.356047,267.518,-0.00819714,-0.00318182,-0.0218106,-262.528,0.0,0.0
1574772020.32938,-0.347321,267.462,-0.0132198,-0.00324636,-0.0363747,-250.062,,
1574772024.52475,-0.338594,267.573,0.0273224,0.0035254,0.0576397,-226.84,,
1574772028.86356,-0.275762,267.545,-0.00647355,-0.000997882,-0.0228553,-205.416,,
1574772033.03424,-0.197222,267.739,0.0464472,0.0328654,0.62711,-185.026,,
1574772037.18118,-0.129154,267.766,0.00654722,0.00786457,0.281556,-165.3,,
1574772041.32135,-0.0872665,267.904,0.0338516,0.0,0.0,-145.573,,
1574772045.6333,-0.0541052,267.96,0.0126303,0.0,0.0,-125.235,,
1574772049.77707,-0.0349066,267.987,0.00671436,0.0,0.0,-105.891,,
1574772053.9122,0.0558505,268.125,0.0334013,0.0,0.0,-86.9555,,
1574772058.04706,0.331613,268.263,0.0339348,-0.00309565,-0.0985052,-67.0632,,
1574772062.33624,0.486947,268.236,-0.00642087,0.000433505,0.00954652,-46.8902,,
1574772066.49506,0.397935,268.153,-0.0198916,0.00195696,0.0361343,-27.0489,,
1574772070.66559,0.314159,267.932,-0.0526147,0.00380931,0.128349,-7.90946,,
1574772074.96808,0.387463,267.739,-0.0452406,-0.000317792,0.0910402,12.7102,,
1574772079.27106,0.459022,267.269,-0.109588,0.00138399,0.198239,32.9597,,
1574772083.42114,0.443314,266.883,-0.0926939,-0.00120393,0.172447,52.6479,,
1574772087.58121,0.441568,266.468,-0.0990537,-0.00647559,0.185437,72.2595,,
1574772091.76218,0.495674,265.971,-0.119608,-0.0115361,0.200072,91.9221,,
1574772096.07819,0.55676,265.308,-0.152155,-0.000788744,0.225958,111.814,,
1574772100.22769,0.588176,264.48,-0.200796,-0.00196523,0.281494,131.771,,
1574772104.40079,0.589921,263.79,-0.165525,-0.0104485,0.230095,151.433,,
1574772108.57791,0.600393,262.768,-0.239915,-0.0120635,0.328991,171.504,,
1574772112.90417,0.591667,261.58,-0.278624,-0.00204149,0.389892,191.218,,
1574772117.05661,0.570723,260.448,-0.273361,0.00487396,0.39892,211.365,,
1574772121.24252,0.593412,259.288,-0.273105,0.00465147,0.380709,230.811,,
1574772125.39783,0.581195,257.88,-0.344864,0.0267227,0.493421,249.925,,
1574772129.71719,0.542797,256.609,-0.295704,0.0207535,0.457028,,,
1574772133.92792,0.555015,255.284,-0.30635,0.05154,0.459489,,0.627473,0.2065
1574772138.29602,0.525344,253.82,-0.33182,0.0760509,0.527757,,0.627473,0.2065
1574772142.50558,0.490438,252.467,-0.33045,0.0766582,0.566976,235.609,0.627473,0.2065
1574772146.87555,0.488692,251.197,-0.286759,0.0511335,0.494809,235.443,0.627473,0.2065
1574772151.16916,0.497419,249.926,-0.298623,0.0390199,0.507109,249.529,0.627473,0.2065
1574772155.46399,0.502655,248.711,-0.28564,0.0393919,0.479133,,0.627473,0.2065
1574772159.66907,0.71384,247.22,-0.356678,0.0480223,0.39111,,0.627473,0.2065
1574772164.02686,0.596903,245.508,-0.393158,0.0466846,0.544552,,0.627473,0.2065
1574772168.23193,0.689405,244.044,-0.344633,0.0222745,0.398408,255.565,0.627473,0.2065
1574772172.44165,0.74002,242.332,-0.404298,-0.015577,0.424808,255.348,0.627473,0.2065
1574772176.64954,0.598648,240.537,-0.424763,-0.050297,0.586689,255.156,0.627473,0.2065
1574772181.02066,0.486947,239.018,-0.34909,-0.0679314,0.605622,255.054,,
1574772185.23511,0.436332,237.637,-0.316191,-0.076322,0.61275,254.991,3.05441,0.4956
1574772189.44473,0.445059,236.256,-0.340268,-0.106485,0.643221,254.914,2.79987,0.4543
1574772193.65915,0.862193,235.096,-0.275114,-0.108226,0.198501,254.697,3.30894,0.5369
1574772198.02567,1.17461,232.583,-0.549665,-0.116601,0.145022,254.48,2.79827,0.4543
1574772202.405,0.757473,229.214,-0.637015,-0.434634,0.48271,254.442,2.79827,0.4543
1574772206.62457,0.453786,227.971,-0.383203,-0.512379,0.507041,254.455,2.79827,0.4543
1574772210.83524,0.338594,226.37,-0.392775,-0.638895,0.740167,254.404,3.05266,0.4956
